General POS,Detailed POS
JJ.* CC.* NN.* PM.*,JJD CCB NNC PMP
CC.* NN.* NN.* PM.*,CCA NNP NNP PMC
NN.* CC.* RB.*_CC.* PM.* NN.* PM.*,NNC CCP RBI_CCP PMS NNC PMSC
DT.* NN.* NN.* LM VB.* RB.* CC.* RB.* CC.* PR.*_CC.* JJ.* JJ.* CC.* NN.* PM.*,DTC NNP NNP LM VBTS RBI CCT RBW CCB PRI_CCP JJN JJN CCP NNC PMS
DT.* NN.* NN.* LM VB.* DT.* NN.* NN.* LM VB.* DT.* NN.* CC.* VB.* NN.* CC.* DT.* NN.* PM.*,DTC NNP NNP LM VBTS DTC NNP NNP LM VBOF DTC NNC CCP VBTS NNC CCT DTCP NNC PMP
DT.* NN.* LM DT.* NN.* CC.* JJ.* CC.* RB.*_CC.* NN.* PM.*,DTP NNP LM DTC NNC CCB JJD CCP RBW_CCP NNC PMC
DT.* DT.* NN.* CC.* NN.* NN.* CC.* NN.* LM VB.* RB.* RB.* CC.* NN.* CC.* NN.* PM.*,DTC DTCP NNC CCB NNP NNP CCT NNP LM VBTS RBI RBW CCT NNC CCB NNC PMP
CD.* CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* DT.* NN.* PM.*,CDB CCP NNC CCA JJN_CCP NNC CCB DTCP NNC PMP
RB.*_CC.* NN.* CD.* PM.*,RBW_CCP NNP CDB PMC
PR.* LM VB.* CC.* NN.* CC.* VB.* CC.* DT.* NN.* CC.* JJ.* CC.* NN.* PM.*,PRS LM VBTS CCB NNC CCP VBTR CCP DTC NNC CCB JJD CCP NNC PMC
CC.* JJ.* CC.* VB.* CC.* NN.* CC.* CC.* PM.* NN.* PM.*,CCP JJD CCP VBTR CCB NNC CCB CCR PMS NNC PMC
LM VB.* CC.* JJ.* CC.* NN.* RB.* RB.* PR.* LM VB.* RB.* CC.* PR.*_CC.* NN.* CC.* VB.* CC.* NN.* CC.* PR.*_CC.* NN.* PM.*,LM VBTS CCB JJD CCP NNC RBK RBQ PRS LM VBTS RBW CCT PRSP_CCP NNC CCB VBW CCB NNC CCT PRSP_CCP NNC PMP
RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* PM.*,RBW_CCP JJN PMS CDB CCB NNP PMC
CC.* NN.* CC.* NN.* RB.*_CC.* NN.* CD.* PM.*,CCT NNC CCB NNC RBW_CCP NNP CDB PMC
CD.* PM.*,CDB PMC
DT.* NN.* CC.* NN.* LM VB.* DT.* NN.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* DT.* NN.* PM.*,DTC NNC CCT NNP LM VBTS DTC NNC CCB NNC CCP JJN CCP NNC CCR CCT DTCP NNC CCT NNC CCB NNC DTP NNP PMP
PR.* LM VB.* CC.* JJ.*_CC.* NN.*_CC.* NN.* CC.* NN.* CC.* NN.* NN.* CC.* NN.* CC.* PR.* LM VB.* CC.* NN.* CC.* NN.* PM.*,PRS LM VBTS CCB JJN_CCP NNC_CCP NNC CCT NNC CCP NNC NNC CCT NNC CCP PRS LM VBTF CCB NNC CCT NNC PMP
DT.* NN.* LM RB.*_CC.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* RB.*_CC.* NN.* CD.* PM.*,DTP NNP LM RBD_CCP VBAF CCB NNC CCA VBAF CCB NNC CCB NNC RBW_CCP NNP CDB PMP
DT.* DT.* NN.* CC.* NN.* LM VB.* CC.* DT.* NN.* DT.* PR.*_CC.* PM.* PR.*_CC.* NN.* CC.* NN.* NN.* RB.* RB.* DT.* DT.* NN.* CC.* NN.* LM VB.* CC.* CC.* PM.* NN.*_CC.* RB.*_CC.* PM.* NN.* PM.* CC.* PR.* DT.* JJ.*_CC.* NN.*_CC.* VB.* PR.* CC.* NN.* PM.*,DTC DTCP NNC CCB NNC LM VBTS CCP DTC NNP DTC PRSP_CCP PMS PRI_CCP NNC CCT NNP NNP RBK RBQ DTC DTCP NNC CCB NNC LM VBTR CCT CCT PMS NNC_CCP RBI_CCP PMS NNC PMS CCA PRO DTC JJN_CCP NNC_CCP VBW PRO CCT NNPA PMP
DT.* NN.* NN.* NN.* NN.* RB.* CC.* NN.* CC.* NN.* NN.* PM.*,DTC NNP NNP NNPA NNC RBL CCT NNC CCB NNP NNPA PMP
RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CD.* PM.*,RBW_CCP JJN PMS CDB CCB NNP CDB PMC
RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CD.* PM.*,RBW_CCP JJN PMS CDB CCB NNP CDB PMC
CC.* VB.* NN.* CC.* CC.* NN.*_CC.* JJ.* NN.* CC.* DT.* NN.* CC.* CC.* PR.*_CC.* NN.* CC.* VB.*_CC.* NN.* CC.* NN.* PM.*,CCP VBH NNC CCT CCT NNC_CCP JJD NNC CCT DTCP NNC CCR CCT PRSP_CCP NNC CCT VBTR_CCP NNC CCB NNC PMP
NN.* DT.* NN.*_CC.* DT.* NN.* NN.* PM.*,NNP DTC NNC_CCP DTP NNP NNP PMC
DT.* NN.* NN.* LM VB.* CC.*,DTP NNP NNP LM VBTS CCB
DT.* NN.* NN.* LM VB.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* PM.*,DTP NNP NNP LM VBTS CCB JJN CCP NNC CCP NNC CCT NNC CCT NNC CCB NNC CCB NNC CCP VBTR CCB NNC CCT NNC PMP
CC.* NN.* PM.*,CCT NNP PMC
DT.* NN.* FW LM VB.*_VB.* CC.* DT.* NN.* CC.* NN.* NN.* NN.* NN.* CC.* CC.* DT.* NN.*_CC.* NN.* CC.* VB.*_VB.* CC.* VB.* CC.* NN.* PM.*,DTC NNP FW LM VBTR_VBAF CCB DTCP NNC CCT NNP NNP NNP NNP CCT CCT DTCP NNP_CCP NNP CCP VBTR_VBAF CCT VBW CCP NNC PMP
LM VB.*_VB.* CC.* CD.* CC.* DT.* NN.* CC.* NN.* VB.* VB.* CC.* DT.* NN.* CC.*,LM VBTR_VBAF CCT CDB CCP DTCP NNC CCB NNC VBW VBW CCB DTCP NNC CCB
CD.* PM.*,CDB PMC
DT.* NN.* PM.* NN.* NN.* CC.* NN.* NN.* LM VB.* DT.* PM.* FW FW PM.* PM.* CC.* NN.* CC.* RB.* RB.* NN.* DT.* NN.* NN.* LM VB.* CC.* VB.* CC.* NN.* CC.* CC.* JJ.*_CC.* NN.* CC.* NN.* RB.* CC.* JJ.* PR.*_CC.* NN.* CC.* VB.* DT.* JJ.*_CC.* NN.* CC.* CC.* JJ.*_CC.* NN.* PM.* PM.*,DTC NNP PMS NNP NNP CCB NNP NNP LM VBTS DTC PMS FW FW PMS PMS CCP NNC CCP RBK RBQ NNPA DTC NNC NNP LM VBTR CCT VBAF CCB NNC CCT CCT JJD_CCP NNC CCT NNC RBL CCT JJCC PRI_CCP NNC CCB VBOF DTC JJC_CCP NNC CCT CCT JJC_CCP NNC PMP PMS
CD.* CC.* DT.* NN.* PM.*,CDB CCP DTCP NNC PMP
DT.* NN.* NN.* NN.* LM VB.* RB.* PR.* CC.* NN.* VB.* CC.* VB.*_CC.* NN.* CC.* JJ.*_CC.* DT.* NN.* CC.* CC.* NN.* PM.*,DTC NNP NNP NNP LM VBTS RBI PRS CCB NNC VBW CCB VBTS_CCP NNC CCB JJD_CCP DTCP NNC CCT CCT NNC PMC
RB.* NN.* RB.* NN.* PM.*,RBW NNP RBW NNP PMC
PR.*_CC.* NN.* CC.* NN.* NN.* RB.* NN.* PM.*,PRI_CCP NNC CCB NNP NNP RBL NNP PMC
CD.* FW NN.* DT.*,CDB FW NNPA DTCP
RB.* CC.* DT.* NN.* CC.* NN.* PM.*,RBR CCT DTCP NNC CCB NNP PMP
RB.*_CC.* CD.* PM.*,RBW_CCP CDB PMC
CD.* NN.* NN.* CC.* NN.* DT.* NN.* NN.* NN.* CD.* PM.*,CDB NNC NNPA CCT NNC DTP NNP NNP NNP CDB PMC
DT.* NN.* LM VB.* CC.* DT.* NN.* RB.* CC.* CD.* CC.* NN.* CC.* CD.* CC.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* PM.*,DTP NNP LM VBTS CCB DTCP NNC RBL CCT CDB CCP NNC CCA CDB CCP DTCP NNC CCT DTCP NNC CCB NNP CCA NNP PMP
CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* LM RB.* RB.*_CC.* VB.*_VB.* CC.* RB.* VB.* CC.* NN.* CC.* NN.* PM.*,CCP VBTR CCT NNC CCB NNP CCB NNP LM RBF RBD_CCP VBTS_VBOF CCA RBF VBTS CCB NNC CCB NNC PMC
CC.* DT.* RB.*_CC.* VB.* CC.* NN.* NN.* NN.* NN.* PM.*,CCP DTCP RBD_CCP VBOF CCT NNP NNP NNP NNP PMP
DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* LM VB.* PM.* NN.* CC.* VB.* NN.* CC.* RB.*_CC.* VB.* PM.*,DTC NNC CCB NNC CCB NNP CCP NNP LM VBTS PMS NNC CCP VBH NNC CCP RBD_CCP VBTF PMP
CC.* PR.*_CC.* NN.* PM.*,CCT PRSP_CCP NNC PMC
DT.* NN.* LM VB.* CC.* NN.* VB.* PR.* VB.* CC.* JJ.* CC.* NN.* PM.*,DTC NNC LM VBAF CCT NNP VBW PRO VBW CCB JJD CCP NNC PMP
DT.* NN.* LM VB.* RB.*_CC.* NN.* CC.* VB.*_CC.* VB.* VB.* CC.* JJ.*_CC.* NN.* LM VB.* CC.* NN.* PM.*,DTC NNC LM VBTR RBL_CCP NNP CCA VBTS_CCP VBAF VBW CCB JJD_CCP NNC LM VBN CCT NNC PMP
DT.* DT.* JJ.*_CC.* NN.* LM VB.* CC.* DT.* NN.* LM VB.* RB.* CC.* NN.* RB.* VB.* DT.* JJ.*_CC.* NN.* CC.* NN.* PM.*,DTC DTCP JJN_CCP NNC LM VBTS CCP DTC NNC LM VBTS RBD CCT NNP RBW VBTF DTC JJD_CCP NNC CCT NNP PMP
DT.* DT.* JJ.*_CC.* NN.* LM VB.* RB.* CC.* DT.* NN.* LM VB.* CC.* NN.* CC.* NN.* LM VB.*_VB.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* PM.*,DTC DTCP JJD_CCP NNC LM VBTS RBW CCP DTC NNC LM VBTS CCB NNC CCB NNC LM VBTS_VBOF VBW CCT NNP CCA VBAF CCT NNP PMP
CC.* VB.*_CC.* VB.* CC.* VB.* PM.*,CCT VBN_CCP VBTS CCP VBTS PMP
RB.* VB.* CC.* PR.*_CC.* NN.* DT.* NN.* CC.* NN.* PM.*,RBF VBS CCR PRQ_CCP NNC DTC NNC CCB NNC PMC
DT.* NN.* CC.* NN.* DT.* VB.* CC.* JJ.* CC.* CC.* PM.* VB.* CC.* NN.*_CC.* NN.* RB.*_CC.* PR.*_CC.* NN.* PM.*,DTC NNC CCB NNP DTC VBTS CCB JJD CCP CCR PMS VBTF CCB NNC_CCP NNP RBW_CCP PRI_CCP NNC PMP
DT.* NN.* CC.* NN.* LM VB.* CC.* VB.* CC.* JJ.*_CC.* NN.* CC.* CC.* NN.* CC.* VB.* DT.* DT.* NN.* CC.* NN.* FW LM VB.*_CC.* NN.* PM.*,DTC NNC CCB NNPA LM VBTS CCP VBTS CCB JJD_CCP NNC CCR CCT NNC CCA VBTS DTC DTCP NNC CCB NNP FW LM VBN_CCP NNC PMP
CC.* DT.* JJ.*_CC.* NN.* CC.* NN.* LM VB.* CC.* CC.* PR.*_CC.* NN.* CC.* JJ.* CC.* NN.* CC.* VB.* CC.* DT.* NN.* PM.*,CCT DTC JJN_CCP NNC CCB NNC LM VBTS CCR CCT PRI_CCP NNC CCA JJD CCP NNC CCB VBW CCP DTC NNC PMP
DT.* DT.* NN.* CC.* VB.*_CC.* NN.* DT.* NN.* CC.* CC.* NN.* LM VB.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* RB.* JJ.* CC.* NN.* CC.* VB.* DT.* NN.* CC.* JJ.*_CC.* NN.* CC.* DT.* NN.* PM.*,DTC DTCP NNC CCP VBTR_CCP NNC DTC NNP CCT CCT NNC LM VBTS CCB NNC CCR CCT NNC CCB NNC CCA RBF JJD CCP NNC CCB VBW DTC NNC CCT JJN_CCP NNC CCB DTCP NNC PMC
CC.* CC.* NN.* PM.*,CCA CCT NNP PMP
DT.* JJ.*_CC.* NN.* CC.* NN.* NN.* LM VB.* CC.* DT.* NN.* CC.* CD.* CC.* DT.* NN.* RB.*_CC.* NN.* PM.*,DTC JJD_CCP NNP CCP NNP NNP LM VBTS CCT DTCP NNC CCT CDB CCP DTCP NNC RBW_CCP NNP PMC
RB.* RB.* DT.* NN.* LM VB.* CC.* NN.* PM.*,RBK RBQ DTC NNC LM VBTR CCB NNP PMC
JJ.* RB.* CC.* NN.* NN.* CC.* NN.* CC.* NN.* PM.* NN.* CC.* DT.* NN.* PM.*,JJCC RBI CCT NNP NNP CCT NNP CCA NNP PMS NNPA CCP DTCP NNC PMC
DT.* JJ.*_CC.* NN.* CC.* DT.* NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* PR.* PM.*,DTC JJD_CCP NNC CCB DTCP NNC LM VBTR CCT DTCP NNC CCT NNP CCT JJN_CCP NNC CCB NNC CCB NNP PRL PMC
NN.* CC.* NN.* PM.*,NNP CCA NNP PMP
DT.* DT.* NN.* LM VB.* RB.* CC.* NN.* RB.* RB.* DT.* NN.* LM RB.* RB.* VB.* CC.* VB.* RB.* RB.* PM.*,DTC DTCP NNC LM VBAF RBI CCT NNP RBK RBQ DTC NNP LM RBF RBI VBTS CCT VBOB RBW RBW PMP
DT.* NN.* DT.* VB.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* PR.* RB.* DT.* JJ.* CC.* JJ.*_CC.* FW CC.* VB.*_VB.* CC.* NN.* CC.* NN.* PM.*,DTC NNP DTC VBH JJD_CCP NNC CCT NNP CCT NNP CCR PRO RBI DTC JJD CCB JJD_CCP FW CCP VBTR_VBAF CCT NNC CCB NNC PMP
DT.* NN.* LM VB.* CC.* DT.* JJ.* PM.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* NN.* PM.*,DTC NNP LM VBTR CCT DTCP JJD PMS NNP CCT JJN_CCP NNC CCT NNC CCB DTCP NNC CCB NNP NNP PMP
DT.* DT.* VB.*_CC.* NN.* RB.* CC.* JJ.* CC.* DT.* NN.* CC.* NN.* LM RB.* NN.* CC.* DT.* NN.* PM.* NN.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* VB.* CC.* PR.*_CC.* NN.* RB.* RB.* VB.* DT.* NN.* PM.*,DTC DTCP VBTS_CCP NNC RBR CCT JJD CCP DTCP NNC CCB NNP LM RBF NNC CCT DTCP NNC PMS NNC CCP NNP CCP VBTF CCB NNP CCP VBTS CCP PRQ_CCP NNC RBW RBI VBW DTC NNC PMP
CC.* JJ.* CC.* PR.*_CC.* DT.* NN.* LM RB.* CC.* RB.* RB.* VB.* DT.* DT.* NN.* PM.*,CCA JJC CCB PRI_CCP DTCP NNC LM RBD CCP RBF RBW VBW DTC DTCP NNC PMP
RB.* LM PR.*_CC.* VB.* PM.* FW PM.*,RBD LM PRSP_CCP VBTS PMS FW PMC
CC.* PM.*,CCB PMC
CD.* CC.* CC.* JJ.*_CC.* NN.*_CC.* NN.* PM.*,CDB CCT CCT JJN_CCP NNC_CCP NNC PMP
CD.* CC.* CC.* JJ.*_CC.* NN.*_CC.* NN.* PM.*,CDB CCT CCT JJN_CCP NNC_CCP NNC PMP
DT.* NN.* CC.* NN.* LM JJ.* CC.* JJ.*_JJ.* CC.*,DTC NNP CCB NNP LM JJN CCT JJCS_JJD CCT
CC.* DT.* JJ.*_CC.* DT.* NN.* LM RB.* VB.* PM.*,CCP DTC JJD_CCP DTCP NNC LM RBF VBW PMC
RB.* RB.* VB.* DT.* CD.* CC.* NN.* CC.* VB.* DT.* CD.* RB.*_CC.* NN.* PM.*,RBK RBQ VBTS DTC CDB CCP NNC CCA VBTS DTC CDB RBI_CCP NNC PMP
DT.* DT.* NN.* CC.* NN.* LM VB.* DT.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* NN.* PM.*,DTC DTCP NNC CCB NNP LM VBTS DTC DTCP NNC CCB NNC CCB NNP CCP NNP NNP PMC
CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,CCT JJD_CCP NNC CCB NNP PMC
CC.* NN.* NN.* CC.* NN.* LM VB.* PM.* FW CC.* DT.* JJ.*_JJ.* CC.* NN.* CC.* NN.* LM RB.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* RB.* JJ.* CC.*,CCT NNPA NNP CCP NNC LM VBTS PMS FW CCP DTC JJCS_JJD CCP NNC CCB NNP LM RBL NNP CCT CCT NNP CCP NNC CCP RBL JJD CCP
DT.* JJ.*_CC.* NN.* LM VB.* CC.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* PM.*,DTC JJD_CCP NNP LM VBTS CCB DTCP NNC CCT DTCP NNC CCB NNC PMC
DT.* DT.* JJ.* CC.* NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* PR.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* RB.* JJ.*_CC.* NN.* CC.* NN.* VB.* CC.* DT.* DT.* NN.* CC.* NN.* NN.* LM RB.* VB.* DT.* NN.* CC.* NN.* PM.* PR.* CC.* NN.*_CC.* JJ.* PM.*,DTC DTCP JJD CCP NNC CCB NNP LM VBTS CCB NNC CCT PRQ_CCP NNC CCB NNC CCB NNP CCP RBL JJD_CCP NNC CCB NNP VBW CCP DTC DTCP NNC CCB NNP NNP LM RBF VBOF DTC NNC CCP NNC PMS PRI CCT NNC_CCP JJD PMP
CC.* VB.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* CC.* VB.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* VB.* CC.* VB.* DT.* NN.* PM.*,CCP VBTS CCB NNC CCA VBTS CCB NNC CCB NNP CCP VBS DTC JJD_CCP NNC CCB NNC CCB VBOF CCP VBW DTC NNC PMP
CC.* NN.* PM.*,CCT NNC PMC
DT.* NN.* LM CC.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* JJ.* CC.* VB.* PM.*,DTC NNC LM CCT CCT NNP CCB NNP CCB NNP CCP JJD CCP VBTR PMC
CC.* VB.* CC.* JJ.*_CC.* NN.* JJ.* PM.*,CCA VBAF CCT JJN_CCP NNC JJD PMP
CC.* RB.* RB.*_CC.* NN.* CC.* CC.* PM.* NN.* PM.*,CCP RBW RBI_CCP NNC CCB CCR PMS NNC PMP
CC.* NN.* PM.*,CCT NNP PMC
PR.*_CC.* NN.* DT.* VB.*_CC.* PR.*_CC.* RB.* CC.* VB.* CC.* VB.* PR.*_CC.* NN.*_CC.* NN.* PM.*,PRI_CCP NNC DTC VBTS_CCP PRI_CCP RBW CCP VBTS CCT VBH PRI_CCP NNC_CCP NNC PMC
DT.* NN.* RB.*_CC.* RB.* LM RB.* JJ.* CC.* VB.* DT.* NN.*,DTC NNC RBW_CCP RBW LM RBF JJD CCT VBTS DTP NNPA
DT.* DT.* NN.* CC.* NN.* LM VB.* CC.* JJ.*_JJ.*_CC.* JJ.*_CC.* NN.* CC.* NN.* NN.* NN.* CD.* NN.* PM.*,DTC DTCP NNC CCB NNP LM VBTF CCB JJCS_JJD_CCP JJD_CCP NNC CCT NNC NNP NNP CDB NNPA PMP
NN.* ,NNPA 
DT.* NN.* LM VB.* CC.* NN.* CC.* DT.* NN.* LM VB.* CC.* JJ.* PR.* RB.* RB.*_CC.* NN.* PM.*,DTC NNC LM VBTS CCT NNC CCP DTC NNC LM VBTS CCB JJD PRI RBW RBW_CCP NNP PMC
NN.* NN.* CC.* VB.* CC.* PM.* DT.* DT.* VB.* CC.* DT.* DT.* NN.* LM VB.*_VB.* CC.* VB.* CC.* VB.* RB.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* PM.* PM.*,NNP NNP CCP VBTR CCP PMS DTC DTCP VBTR CCA DTC DTCP NNC LM VBTR_VBAF CCT VBW CCP VBW RBW DTC NNC CCB NNC CCB NNP CCA CCB NNC CCB NNC PMC PMS
DT.* NN.* CC.* DT.* NN.* DT.* VB.* CC.* NN.* RB.* CC.* VB.* CC.* NN.* DT.* NN.* PM.*,DTC NNC CCB DTCP NNC DTC VBTR CCT NNP RBW CCB VBOF CCB NNPA DTC NNC PMC
NN.* LM JJ.*_CC.* NN.* CC.* NN.* DT.* VB.* CC.* JJ.*_CC.* JJ.* CC.* NN.* CC.* NN.* PM.*,NNP LM JJN_CCP NNC CCB NNPA DTC VBTS CCT JJN_CCP JJD CCP NNC CCB NNC PMC
VB.* CC.* JJ.* CC.* CD.* CC.* PR.* CC.* RB.* PM.*,VBAF CCT JJN CCT CDB CCA PRI CCT RBW PMC
RB.* CC.* NN.* CC.* NN.* NN.* RB.* PM.*,RBR CCT NNC CCB NNPA NNC RBW PMP
CC.* VB.* DT.* JJ.* CC.* JJ.*_CC.* JJ.*_CC.* NN.* PM.*,CCT VBAF DTC JJD CCT JJD_CCP JJN_CCP NNC PMP
CC.* VB.* CC.* DT.* NN.* LM VB.* CC.* NN.* NN.* PM.*,CCA VBTR CCP DTC NNP LM VBTR CCB NNC NNC PMP
DT.* NN.* CC.* NN.* PM.* NN.* CC.* NN.* LM JJ.*_CC.* VB.*_VB.* PM.*,DTC NNC CCT NNC PMS NNC CCB NNC LM JJCC_CCP VBTR_VBAF PMC
DT.* NN.* CC.* JJ.*_CC.* NN.* CC.* VB.* DT.* NN.* NN.* CC.* CC.* NN.* CC.* NN.* LM VB.* NN.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC NNC CCT JJD_CCP NNC CCT VBW DTP NNP NNP CCR CCT NNC CCB NNC LM VBTS NNC CCT JJD CCP NNC CCT NNC CCB NNC CCB NNP PMC
CC.* VB.* CC.* PR.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* PM.* PR.*_CC.* NN.* PM.*,CCP VBTS CCB PRI_CCP NNC CCT NNC CCB NNP CCT VBRF PMS PRI_CCP NNC PMP
DT.* NN.* CC.* JJ.* RB.* RB.* CC.* NN.* DT.* NN.* NN.* LM RB.*_CC.* VB.* PM.*,DTC NNC CCP JJD RBI RBI CCT NNC DTP NNP NNP LM RBD_CCP VBTS PMC
RB.*_CC.* NN.* PM.*,RBW_CCP NNP PMC
CC.* VB.* DT.* DT.* NN.* RB.* CC.* NN.* CC.* DT.* NN.* CC.* JJ.* PM.*,CCA VBTR DTC DTCP NNC RBR CCT NNC CCB DTCP NNC CCT JJD PMP
CC.* VB.* CC.* NN.* CC.* DT.* NN.* CC.* DT.* NN.* LM JJ.* RB.* DT.* VB.*_CC.* NN.* RB.* RB.* VB.* CC.* RB.* CC.* JJ.* CC.* DT.* DT.* NN.* PM.*,CCA VBTS CCB NNC CCB DTCP NNC CCP DTC NNP LM JJD RBI DTC VBS_CCP NNC RBW RBI VBW CCP RBT CCP JJD CCP DTC DTCP NNC PMP
DT.* NN.*_CC.* NN.* LM VB.* CC.* JJ.*_CC.* RB.* CC.* NN.* RB.* NN.*_CC.* NN.* PM.*,DTC NNP_CCP NNP LM VBTS CCB JJN_CCP RBL CCT NNC RBW NNC_CCP NNC PMC
CC.* NN.* CC.* VB.* PM.* NN.*_CC.* NN.* CC.* DT.* NN.* CC.* JJ.* CC.* NN.* CC.* NN.* PM.*,CCT NNC CCP VBTS PMS NNC_CCP NNC CCB DTCP NNC CCP JJD CCT NNC CCB NNP PMC
JJ.* PM.* CD.* CC.* NN.* PM.*,JJN PMS CDB CCB NNP PMC
RB.* CC.* NN.* NN.* CC.* VB.* DT.* NN.* LM RB.* CC.* JJ.*_CC.* NN.* PM.*,RBR CCT NNP NNP CCP VBTS DTC NNC LM RBW CCT JJN_CCP NNC PMP
PR.*_CC.* PM.* NN.* NN.* NN.* PM.* LM VB.* CC.* DT.* DT.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* RB.* VB.* PM.*,PRI_CCP PMS NNP NNP NNP PMS LM VBTS CCP DTC DTCP NNC LM VBTS CCT NNC CCB NNP CCP RBF VBTR PMC
CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.*_CC.* NN.* PM.*,CCA VBAF CCT NNC CCB NNC CCB NNP_CCP NNP PMP
CC.* PM.*,CCB PMC
LM VB.* CC.* PR.* LM VB.* CC.* JJ.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,LM VBTS CCP PRP LM VBTS CCT JJD VBW CCT NNC CCB NNP CCB NNP PMC
PR.*_CC.* PM.* NN.* NN.* NN.* PM.* PM.*,PRI_CCP PMS NNP NNP NNP PMS PMC
CC.* VB.* RB.* RB.* PR.* CC.* VB.* CC.* NN.* CC.* NN.*_CC.* NN.* PM.*,CCT VBTR RBI RBI PRP CCP VBAF CCT NNC CCB NNP_CCP NNP PMP
RB.* RB.* PM.*,RBW RBW PMC
CC.* RB.* DT.* JJ.* CC.* NN.* CC.* NN.* RB.*_CC.* NN.* CC.* DT.* NN.* RB.*_CC.* CD.* RB.* DT.* NN.* LM VB.* CC.* CC.* JJ.*_CC.* CC.* PM.* NN.* PR.* CC.* DT.* NN.*_CC.* JJ.* PM.*,CCB RBI DTC JJD CCP NNC CCT NNC RBL_CCP NNC CCP DTCP NNC RBW_CCP CDB RBW DTC NNC LM VBAF CCR CCT JJD_CCP CCR PMS NNC PRO CCB DTCP NNC_CCP JJD PMP
RB.* PR.*_CC.* VB.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,RBW PRP_CCP VBTR CCB PRI_CCP NNC CCT NNC PMC
VB.* CC.* NN.*_CC.* NN.* DT.* NN.* RB.*_CC.* VB.* PR.* CC.* JJ.* CC.* NN.* CC.* JJ.* CC.* JJ.*_CC.* NN.* RB.*_CC.* CD.* PM.*,VBTR CCB NNP_CCP NNP DTC NNC RBW_CCP VBW PRP CCB JJD CCP NNC CCT JJD CCB JJD_CCP NNP RBW_CCP CDB PMP
CC.* CC.* CC.* NN.* CC.* NN.* NN.* PM.*,CCT CCT CCT NNC CCB NNP NNP PMP
PR.* LM VB.*_CC.* VB.*_VB.* CC.* NN.* NN.* CC.* VB.* CC.* NN.* PM.*,PRO LM VBTR_CCP VBTR_VBAF CCB NNC NNC CCP VBTF CCT NNP PMC
NN.* PM.*,NNP PMC
DT.* NN.* RB.* LM RB.* RB.* VB.* CC.* VB.* RB.* CC.* NN.* CC.* PM.* VB.* DT.* PR.*_CC.* NN.* CC.* DT.* NN.* PM.* PM.*,DTC NNP RBT LM RBF RBD VBTF CCA VBTF RBI CCB NNC CCP PMS VBOF DTC PRSP_CCP NNC CCT DTCP NNC PMP PMS
DT.* PR.*_CC.* NN.* CC.* VB.* PM.*,DTC PRI_CCP NNC CCP VBTR PMC
DT.* NN.* NN.* LM PR.*_CC.* FW PM.* NN.* CC.* NN.* CC.* NN.* NN.* PM.*,DTC NNP NNP LM PRI_CCP FW PMS NNC CCP NNC CCB NNP NNP PMP
JJ.*_CC.* DT.* NN.* PM.*,JJD_CCP DTCP NNC PMC
CC.* LM VB.* RB.* CC.* VB.* RB.* CC.* NN.* PM.*,CCB LM VBTS RBI CCA VBTR RBI CCB NNC PMP
DT.* CD.* VB.* LM VB.* CC.* NN.* PM.*,DTC CDB VBTR LM VBOF CCB NNC PMC
