Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
616584,FW CC.* RB.* JJ.* CC.* NN.*,,,,Only Rough POS
616585,VB.* CC.* DT.* VB.* JJ.* CC.*,,,,Only Rough POS
616586,CC.* JJ.* CC.* PR.* NN.* NN.*,,,,Only Rough POS
616587,NN.* DT.* NN.* NN.* RB.* CD.*,,,,Only Rough POS
616588,VB.* PR.* VB.* DT.* NN.* JJ.*,,,,Only Rough POS
616589,PR.* VB.* DT.* NN.* JJ.* CC.*,,,,Only Rough POS
616590,VB.* CC.* VB.* VB.* DT.* JJ.*,,,,Only Rough POS
616591,CC.* VB.* DT.* NN.* RB.* CD.*,,,,Only Rough POS
616592,CC.* NN.* CC.* RB.* RB.* LM,,,,Only Rough POS
616593,NN.* CC.* RB.* RB.* LM RB.*,,,,Only Rough POS
616594,JJ.* VB.* LM VB.* CC.* NN.*,,,,Only Rough POS
616595,NN.* LM RB.* PM.* RB.* CC.*,,,,Only Rough POS
616596,LM RB.* PM.* RB.* CC.* VB.*,,,,Only Rough POS
616597,RB.* PM.* RB.* CC.* VB.* CC.*,,,,Only Rough POS
616598,RB.* VB.* CC.* DT.* JJ.* VB.*,,,,Only Rough POS
616599,DT.* RB.* NN.* CC.* PR.* CC.*,,,,Only Rough POS
616600,NN.* CC.* DT.* NN.* JJ.* LM,,,,Only Rough POS
616601,CC.* DT.* NN.* JJ.* LM RB.*,,,,Only Rough POS
616602,DT.* NN.* JJ.* LM RB.* VB.*,,,,Only Rough POS
616603,RB.* VB.* PM.* NN.* CC.* DT.*,,,,Only Rough POS
616604,NN.* RB.* JJ.* CC.* NN.* CC.*,,,,Only Rough POS
616605,CC.* VB.* PM.* NN.* RB.* DT.*,,,,Only Rough POS
616606,DT.* JJ.* NN.* CC.* NN.* PR.*,,,,Only Rough POS
616607,CC.* NN.* PR.* DT.* VB.* NN.*_PM.*,,,,Only Rough POS
616608,PR.* NN.* NN.* CC.* JJ.* CC.*,,,,Only Rough POS
616609,LM RB.* VB.* CC.* JJ.* PR.*,,,,Only Rough POS
616610,CC.* VB.* RB.* RB.* CC.* NN.*_PM.*,,,,Only Rough POS
616611,CD.* CC.* JJ.* CC.* NN.* NN.*_PM.*,,,,Only Rough POS
616612,RB.* VB.* DT.* VB.* NN.* CC.*,,,,Only Rough POS
616613,VB.* DT.* VB.* NN.* CC.* CC.*,,,,Only Rough POS
616614,DT.* VB.* DT.* VB.* CC.* VB.*,,,,Only Rough POS
616615,VB.* CC.* VB.* PR.* RB.* RB.*,,,,Only Rough POS
616616,CC.* CD.* RB.* CD.* NN.* NN.*,,,,Only Rough POS
616617,NN.* CC.* NN.* NN.* LM CC.*,,,,Only Rough POS
616618,CC.* NN.* NN.* LM CC.* CC.*,,,,Only Rough POS
616619,NN.* NN.* LM CC.* CC.* DT.*,,,,Only Rough POS
616620,DT.* NN.* CC.* NN.* DT.* RB.*,,,,Only Rough POS
616621,LM VB.* CC.* NN.* CC.* VB.*_PM.*,,,,Only Rough POS
616622,VB.* NN.* CC.* PR.* JJ.* CC.*,,,,Only Rough POS
616623,NN.* NN.* DT.* JJ.* JJ.* NN.*,,,,Only Rough POS
616624,JJ.* NN.* CC.* VB.* CC.* RB.*,,,,Only Rough POS
616625,VB.* CC.* RB.* VB.* CC.* CC.*,,,,Only Rough POS
616626,PR.* PM.* NN.* CC.* PR.* NN.*,,,,Only Rough POS
616627,LM RB.* VB.* CC.* CD.* CC.*,,,,Only Rough POS
616628,CD.* CC.* VB.* VB.* CC.* NN.*,,,,Only Rough POS
616629,DT.* NN.* CC.* JJ.* CD.* CC.*,,,,Only Rough POS
616630,NN.* CC.* PR.* VB.* JJ.* CC.*,,,,Only Rough POS
616631,CC.* PR.* VB.* JJ.* CC.* NN.*,,,,Only Rough POS
616632,CC.* NN.* CC.* DT.* VB.* VB.*,,,,Only Rough POS
616633,CC.* DT.* VB.* PM.* NN.* DT.*,,,,Only Rough POS
616634,NN.* DT.* NN.* CC.* VB.* RB.*,,,,Only Rough POS
616635,DT.* DT.* PR.* NN.* CC.* NN.*,,,,Only Rough POS
616636,NN.* NN.* DT.* PR.* NN.* NN.*,,,,Only Rough POS
616637,DT.* DT.* NN.* JJ.* LM RB.*,,,,Only Rough POS
616638,CC.*_PM.* JJ.* CC.* NN.* CC.* NN.*_PM.*_PM.*,,,,Only Rough POS
616639,PM.* CD.* LM VB.* CC.* JJ.*,,,,Only Rough POS
616640,CC.* NN.* VB.* PR.* CC.* NN.*,,,,Only Rough POS
616641,CC.* CC.* VB.* NN.* DT.* NN.*,,,,Only Rough POS
616642,DT.* NN.* CC.* CC.* PR.* RB.*,,,,Only Rough POS
616643,CC.* DT.* NN.* PR.* LM RB.*,,,,Only Rough POS
616644,CC.* NN.* VB.* NN.* CC.* NN.*,,,,Only Rough POS
616645,CC.* CC.* NN.* CC.* FW FW_PM.*,,,,Only Rough POS
616646,VB.* VB.* CC.* NN.* NN.* DT.*,,,,Only Rough POS
616647,NN.* RB.* CC.* RB.* NN.* PR.*,,,,Only Rough POS
616648,RB.* JJ.* NN.* CC.* PR.* NN.*,,,,Only Rough POS
616649,DT.* VB.* CC.* VB.* DT.* DT.*,,,,Only Rough POS
616650,PM.* NN.* VB.* DT.* NN.* CC.*,,,,Only Rough POS
616651,PR.* NN.* JJ.* CC.* NN.* NN.*_PM.*,,,,Only Rough POS
616652,RB.* NN.* DT.* VB.* JJ.* CC.*,,,,Only Rough POS
616653,NN.* CC.* RB.* PR.* VB.* RB.*,,,,Only Rough POS
616654,CC.* RB.* PR.* VB.* RB.* CC.*,,,,Only Rough POS
616655,RB.* PR.* VB.* RB.* CC.* NN.*,,,,Only Rough POS
616656,CC.* PR.* RB.* NN.* CC.* JJ.*,,,,Only Rough POS
616657,PR.* RB.* NN.* CC.* JJ.* CC.*,,,,Only Rough POS
616658,NN.* CC.* VB.* NN.* PM.* VB.*,,,,Only Rough POS
616659,NN.* NN.* NN.* CC.* PR.* RB.*,,,,Only Rough POS
616660,RB.* NN.* VB.* DT.* NN.* CC.*,,,,Only Rough POS
616661,JJ.* NN.* CC.* VB.* JJ.* CC.*,,,,Only Rough POS
616662,VB.* DT.* NN.* RB.* NN.* CD.*_PM.*,,,,Only Rough POS
616663,NN.* CC.* DT.* NN.* RB.* LM,,,,Only Rough POS
616664,RB.* CC.* JJ.* NN.* LM VB.*,,,,Only Rough POS
616665,VB.* CC.* VB.* DT.* NN.* LM,,,,Only Rough POS
616666,NN.* CC.* NN.* CC.* PR.* CD.*,,,,Only Rough POS
616667,CC.* NN.* CC.* PR.* CD.* CC.*,,,,Only Rough POS
616668,NN.* DT.* VB.* CC.* NN.* JJ.*,,,,Only Rough POS
616669,FW LM VB.* CC.* RB.* PR.*,,,,Only Rough POS
616670,PR.* JJ.* NN.* RB.* CC.* DT.*,,,,Only Rough POS
616671,NN.* DT.* VB.* RB.* CD.* CC.*,,,,Only Rough POS
616672,CC.* CC.* VB.* NN.* CC.* NN.*_PM.*,,,,Only Rough POS
616673,CC.* NN.* CC.* PR.* VB.* RB.*,,,,Only Rough POS
616674,NN.* CC.* PR.* VB.* RB.* PR.*,,,,Only Rough POS
616675,DT.* DT.* NN.* RB.* CC.* JJ.*,,,,Only Rough POS
616676,CC.* VB.* NN.* CC.* DT.* VB.*,,,,Only Rough POS
616677,VB.* CC.* VB.* PR.* DT.* PR.*,,,,Only Rough POS
616678,DT.* PR.* NN.* LM VB.* JJ.*,,,,Only Rough POS
616679,CC.* JJ.* PM.* NN.* VB.* CC.*,,,,Only Rough POS
616680,NN.* NN.* CC.* VB.* NN.* LM,,,,Only Rough POS
616681,NN.*_PM.* CC.* VB.* CC.* PR.* LM,,,,Only Rough POS
616682,NN.* CC.* VB.* NN.* DT.* VB.*,,,,Only Rough POS
616683,VB.* NN.* DT.* VB.* CC.* NN.*,,,,Only Rough POS
616684,VB.* DT.* JJ.* CC.* NN.* PR.*,,,,Only Rough POS
616685,DT.* JJ.* CC.* NN.* PR.* CC.*,,,,Only Rough POS
616686,VB.* CC.* VB.* PR.* DT.* JJ.*,,,,Only Rough POS
616687,CC.* NN.* RB.* CC.* RB.* NN.*,,,,Only Rough POS
616688,CC.* NN.* RB.* NN.* DT.* NN.*,,,,Only Rough POS
616689,NN.* RB.* NN.* DT.* NN.* NN.*,,,,Only Rough POS
616690,RB.* CC.* VB.* CC.* PR.* CC.*,,,,Only Rough POS
616691,PR.* CC.* DT.* NN.* RB.* CC.*,,,,Only Rough POS
616692,PR.* NN.* RB.* NN.* CD.* CC.*,,,,Only Rough POS
616693,DT.* NN.* NN.* NN.* LM DT.*,,,,Only Rough POS
616694,NN.* NN.* LM DT.* JJ.* NN.*,,,,Only Rough POS
616695,VB.* CC.* PR.* NN.* DT.* NN.*_PM.*,,,,Only Rough POS
616696,DT.* CD.* LM DT.* NN.* CC.*,,,,Only Rough POS
616697,CD.* LM DT.* NN.* CC.* NN.*,,,,Only Rough POS
616698,LM DT.* NN.* CC.* NN.* LM,,,,Only Rough POS
616699,NN.*_PM.* CC.* VB.* CC.* JJ.* NN.*,,,,Only Rough POS
616700,NN.* NN.* CC.* VB.* VB.* PR.*,,,,Only Rough POS
616701,RB.* VB.* PR.* CC.* VB.* DT.*,,,,Only Rough POS
616702,VB.* PR.* CC.* VB.* DT.* JJ.*,,,,Only Rough POS
616703,NN.* LM RB.* RB.* DT.* PR.*,,,,Only Rough POS
616704,CC.* VB.* CC.* NN.* JJ.* NN.*,,,,Only Rough POS
616705,RB.* RB.* VB.* DT.* JJ.* NN.*_PM.*,,,,Only Rough POS
616706,NN.* CD.* NN.* CC.* VB.* DT.*,,,,Only Rough POS
616707,DT.* NN.* PR.* RB.* CC.* NN.*,,,,Only Rough POS
616708,NN.* PR.* RB.* CC.* NN.* CC.*,,,,Only Rough POS
616709,NN.* DT.* NN.* LM RB.* JJ.*,,,,Only Rough POS
616710,NN.* LM RB.* JJ.* CC.* CD.*,,,,Only Rough POS
616711,FW FW CC.* VB.* CC.* DT.*,,,,Only Rough POS
616712,NN.* CC.* FW PM.* FW FW,,,,Only Rough POS
616713,LM VB.* CC.* RB.* CC.* PR.*,,,,Only Rough POS
616714,CC.* VB.* VB.* JJ.* DT.* NN.*,,,,Only Rough POS
616715,VB.* VB.* JJ.* DT.* NN.* CC.*,,,,Only Rough POS
616716,RB.* CC.* NN.* NN.* NN.* FW,,,,Only Rough POS
616717,NN.* CC.* PR.* CC.* FW FW,,,,Only Rough POS
616718,FW FW LM RB.* VB.* CC.*,,,,Only Rough POS
616719,LM RB.* CC.* DT.* NN.* LM,,,,Only Rough POS
616720,NN.* CC.* JJ.* CC.* DT.* VB.*,,,,Only Rough POS
616721,NN.* CC.* FW CC.* FW FW_PM.*,,,,Only Rough POS
616722,VB.* PR.* DT.* NN.* CC.*_PM.* JJ.*,,,,Only Rough POS
616723,PR.* DT.* NN.* CC.*_PM.* JJ.* NN.*,,,,Only Rough POS
616724,CC.* JJ.* NN.* VB.* DT.* PR.*,,,,Only Rough POS
616725,FW FW CC.* VB.* DT.* DT.*,,,,Only Rough POS
616726,CC.* NN.* NN.* PM.* CC.* NN.*,,,,Only Rough POS
616727,VB.* PM.* NN.* CC.* PR.* RB.*,,,,Only Rough POS
616728,NN.* CC.* CD.* PM.* NN.* CC.*,,,,Only Rough POS
616729,RB.* DT.* VB.* CC.* PR.* NN.*,,,,Only Rough POS
616730,VB.* CC.* NN.* CC.* VB.* LM,,,,Only Rough POS
616731,NN.* CC.* VB.* LM RB.* JJ.*,,,,Only Rough POS
616732,CC.* VB.* LM RB.* JJ.* CC.*,,,,Only Rough POS
616733,RB.* VB.* RB.* RB.* CC.* JJ.*,,,,Only Rough POS
616734,CC.* CD.* PM.* CD.* RB.* CC.*,,,,Only Rough POS
616735,CC.* NN.* RB.* VB.* CC.* FW,,,,Only Rough POS
616736,CC.* NN.* NN.* CC.* CC.* CD.*,,,,Only Rough POS
616737,RB.* CC.* CD.* NN.* CC.* VB.*,,,,Only Rough POS
616738,VB.* RB.* RB.* CC.* CD.* NN.*,,,,Only Rough POS
616739,VB.* PR.* RB.* VB.* DT.* NN.*_PM.*,,,,Only Rough POS
616740,NN.* CC.* JJ.* CC.* VB.* RB.*,,,,Only Rough POS
616741,PR.* JJ.* CC.* NN.* LM DT.*,,,,Only Rough POS
616742,DT.* RB.* NN.* CC.* NN.* JJ.*,,,,Only Rough POS
616743,NN.* CC.* CC.* PR.* NN.* PM.*,,,,Only Rough POS
616744,NN.* CC.* VB.* RB.* PR.* LM,,,,Only Rough POS
616745,CC.* VB.* RB.* PR.* LM VB.*,,,,Only Rough POS
616746,VB.* RB.* CC.* PR.* DT.* NN.*,,,,Only Rough POS
616747,LM JJ.* CC.* VB.* JJ.* NN.*,,,,Only Rough POS
616748,NN.* CC.* FW LM RB.* RB.*,,,,Only Rough POS
616749,NN.* CC.* JJ.* CC.* NN.* CD.*,,,,Only Rough POS
616750,JJ.* VB.* NN.* CC.* VB.* CC.*,,,,Only Rough POS
616751,JJ.* NN.* CC.* DT.* JJ.* PM.*,,,,Only Rough POS
616752,DT.* JJ.* PM.* NN.* NN.* RB.*,,,,Only Rough POS
616753,CC.* PR.* JJ.* PM.* NN.* NN.*,,,,Only Rough POS
616754,RB.* JJ.* CC.* NN.* CC.* CD.*,,,,Only Rough POS
616755,JJ.* CC.* NN.* CC.* CD.* PM.*,,,,Only Rough POS
616756,NN.* NN.* NN.* LM VB.* CD.*,,,,Only Rough POS
616757,NN.* VB.* VB.* CC.* NN.* NN.*,,,,Only Rough POS
616758,DT.* NN.* PM.* FW CC.* DT.*,,,,Only Rough POS
616759,PM.* FW CC.* DT.* NN.* CC.*,,,,Only Rough POS
616760,DT.* NN.* NN.* NN.*_PM.* NN.* NN.*,,,,Only Rough POS
616761,PM.* NN.* CC.* NN.* JJ.* LM,,,,Only Rough POS
616762,CC.* NN.* JJ.* LM VB.* DT.*,,,,Only Rough POS
616763,VB.* CC.* JJ.* PM.* PR.* NN.*,,,,Only Rough POS
616764,CC.* VB.* RB.* JJ.* NN.* CC.*,,,,Only Rough POS
616765,PM.* NN.* CC.* NN.* PM.* CC.*,,,,Only Rough POS
616766,CC.* RB.* RB.* DT.* NN.* NN.*_PM.*,,,,Only Rough POS
616767,NN.* NN.* PM.* NN.* CC.* PR.*,,,,Only Rough POS
616768,PR.* NN.* CC.* JJ.* NN.* NN.*_PM.*,,,,Only Rough POS
616769,NN.* NN.* CC.* PR.* LM VB.*_PM.*,,,,Only Rough POS
616770,VB.* RB.* PR.* CC.* RB.* RB.*,,,,Only Rough POS
616771,VB.* CC.* NN.* DT.* JJ.* DT.*,,,,Only Rough POS
616772,NN.* CC.* NN.* NN.* PR.* DT.*,,,,Only Rough POS
616773,NN.* CC.* VB.* CC.* PM.* CD.*,,,,Only Rough POS
616774,FW CC.* VB.* NN.* CC.* NN.*_PM.*,,,,Only Rough POS
616775,CC.* FW CC.* VB.* CC.* NN.*_PM.*,,,,Only Rough POS
616776,NN.* DT.* NN.* CC.* PR.* DT.*,,,,Only Rough POS
616777,NN.* CC.* NN.* PR.* NN.* RB.*,,,,Only Rough POS
616778,VB.* DT.* NN.* DT.* NN.* LM,,,,Only Rough POS
616779,CC.* PR.* VB.* RB.* NN.* CC.*,,,,Only Rough POS
616780,VB.* LM JJ.* CC.* NN.* CC.*,,,,Only Rough POS
616781,DT.* NN.* CC.* PR.* NN.* VB.*,,,,Only Rough POS
616782,VB.* LM VB.* RB.* CC.* NN.*,,,,Only Rough POS
616783,CC.* PR.* VB.* CC.* NN.* NN.*,,,,Only Rough POS
616784,PR.* VB.* CC.* NN.* NN.* NN.*_PM.*,,,,Only Rough POS
616785,VB.* PR.* NN.* CC.* DT.* NN.*,,,,Only Rough POS
616786,CC.* VB.* LM DT.* DT.* NN.*,,,,Only Rough POS
616787,LM VB.* VB.* RB.* JJ.* CC.*,,,,Only Rough POS
616788,FW FW CC.* NN.* CC.* PR.*,,,,Only Rough POS
616789,RB.* VB.* NN.* CC.* VB.* CC.*,,,,Only Rough POS
616790,CC.* VB.* CC.* RB.* CC.* RB.*,,,,Only Rough POS
616791,DT.* NN.* CC.*_PM.* JJ.* NN.* CC.*,,,,Only Rough POS
616792,NN.* CC.* PR.* VB.* CC.* PR.*,,,,Only Rough POS
616793,PR.* NN.* CC.* CC.* NN.* NN.*_PM.*,,,,Only Rough POS
616794,PM.* NN.* NN.* CC.* JJ.* NN.*,,,,Only Rough POS
616795,NN.* CC.* FW FW CC.* FW,,,,Only Rough POS
616796,DT.* CD.* NN.* NN.* CD.* NN.*,,,,Only Rough POS
616797,NN.* CD.* NN.* NN.* JJ.* CC.*,,,,Only Rough POS
616798,CD.* NN.* NN.* JJ.* CC.* NN.*,,,,Only Rough POS
616799,JJ.* CC.* NN.* CC.* PR.* FW,,,,Only Rough POS
616800,CC.* NN.* CC.* PR.* FW CC.*,,,,Only Rough POS
616801,FW FW RB.* CC.* NN.* NN.*,,,,Only Rough POS
616802,RB.* CC.* NN.* NN.* CC.* FW,,,,Only Rough POS
616803,JJ.* CC.* NN.* NN.* LM RB.*,,,,Only Rough POS
616804,RB.* VB.* CC.* PR.* RB.* CC.*,,,,Only Rough POS
616805,CC.* JJ.* NN.* CC.* FW CC.*,,,,Only Rough POS
616806,RB.* PR.* CC.* JJ.* NN.* CC.*,,,,Only Rough POS
616807,RB.* PR.* JJ.* JJ.* NN.* CC.*,,,,Only Rough POS
616808,NN.* DT.* NN.* LM JJ.* NN.*,,,,Only Rough POS
616809,NN.* LM JJ.* NN.* CC.* DT.*,,,,Only Rough POS
616810,JJ.* CC.* PR.* NN.* NN.* RB.*,,,,Only Rough POS
616811,VB.* CC.* DT.* JJ.* NN.* NN.*,,,,Only Rough POS
616812,DT.* NN.* DT.* NN.* VB.* CC.*,,,,Only Rough POS
616813,NN.* DT.* NN.* VB.* CC.* NN.*,,,,Only Rough POS
616814,CC.* CC.* PM.* NN.* NN.* CC.*,,,,Only Rough POS
616815,CC.* CD.* PM.* CC.* NN.* RB.*,,,,Only Rough POS
616816,RB.* RB.* JJ.* CC.* NN.* NN.*,,,,Only Rough POS
616817,DT.* NN.* CC.* JJ.* RB.* CC.*,,,,Only Rough POS
616818,CC.* NN.* LM JJ.* CC.* PR.*,,,,Only Rough POS
616819,NN.* LM JJ.* CC.* PR.* NN.*,,,,Only Rough POS
616820,PR.* NN.* LM VB.* RB.* VB.*,,,,Only Rough POS
616821,PR.* LM JJ.* VB.* DT.* NN.*,,,,Only Rough POS
616822,DT.* DT.* FW CC.* DT.* NN.*,,,,Only Rough POS
616823,CC.* VB.* PR.* NN.* DT.* VB.*,,,,Only Rough POS
616824,NN.* CC.* NN.* CC.* PR.*_PM.* NN.*,,,,Only Rough POS
616825,CC.* RB.* VB.* PR.* CC.* VB.*,,,,Only Rough POS
616826,CC.* NN.* PR.* CC.* CC.* NN.*,,,,Only Rough POS
616827,NN.* PR.* CC.* CC.* NN.* CC.*,,,,Only Rough POS
616828,CD.* NN.* NN.* NN.* CC.* NN.*,,,,Only Rough POS
616829,DT.* NN.* CC.* PR.* VB.* RB.*,,,,Only Rough POS
616830,NN.* CC.* PR.* VB.* RB.* CC.*,,,,Only Rough POS
616831,CC.* PR.* VB.* RB.* CC.* NN.*,,,,Only Rough POS
616832,PR.* VB.* RB.* CC.* NN.* CC.*,,,,Only Rough POS
616833,PR.* DT.* NN.* CC.* NN.* VB.*,,,,Only Rough POS
616834,VB.* CC.* RB.* CC.* RB.* RB.*,,,,Only Rough POS
616835,DT.* DT.* NN.* CC.* DT.* DT.*,,,,Only Rough POS
616836,NN.* RB.* NN.* CC.* CC.* CC.*,,,,Only Rough POS
616837,VB.* PM.* RB.* CC.* VB.* DT.*,,,,Only Rough POS
616838,VB.* CC.* NN.* VB.* VB.* DT.*,,,,Only Rough POS
616839,CC.* NN.* VB.* VB.* DT.* NN.*,,,,Only Rough POS
616840,RB.* JJ.* CC.* JJ.* CC.* VB.*,,,,Only Rough POS
616841,VB.* PR.* CC.* NN.* NN.* NN.*_PM.*,,,,Only Rough POS
616842,VB.* CC.* CC.* PR.* JJ.* CC.*,,,,Only Rough POS
616843,PR.* FW CC.* FW FW CC.*,,,,Only Rough POS
616844,FW CC.* FW FW CC.* VB.*,,,,Only Rough POS
616845,DT.* JJ.* NN.* CC.* CD.* NN.*,,,,Only Rough POS
616846,JJ.* NN.* CC.* NN.* DT.* RB.*,,,,Only Rough POS
616847,CC.* RB.* PM.* JJ.* CC.* CC.*,,,,Only Rough POS
616848,VB.* RB.* RB.* NN.* CC.* VB.*,,,,Only Rough POS
616849,JJ.* CC.* PR.* RB.* NN.* CC.*,,,,Only Rough POS
616850,NN.* VB.* CC.* DT.* JJ.* PM.*,,,,Only Rough POS
616851,RB.* RB.* DT.* PR.* VB.* CC.*,,,,Only Rough POS
616852,NN.* LM JJ.* VB.* CC.* PR.*,,,,Only Rough POS
616853,LM JJ.* VB.* CC.* PR.* NN.*_PM.*,,,,Only Rough POS
616854,NN.* DT.* NN.* LM VB.* PR.*,,,,Only Rough POS
616855,PM.*_ VB.* DT.* NN.* CC.* VB.*,,,,Only Rough POS
616856,NN.* CC.* PR.* LM JJ.* VB.*,,,,Only Rough POS
616857,VB.* RB.* PR.* CC.* DT.* VB.*,,,,Only Rough POS
616858,DT.* VB.* CC.* NN.* LM PR.*,,,,Only Rough POS
616859,VB.* CC.* NN.* LM PR.* NN.*,,,,Only Rough POS
616860,CC.* NN.* CC.* CC.* CC.* NN.*_PM.*,,,,Only Rough POS
616861,VB.* RB.* CC.* NN.* JJ.* CC.*,,,,Only Rough POS
616862,VB.* PR.* DT.* NN.* DT.* NN.*,,,,Only Rough POS
616863,PR.* NN.* CC.* JJ.* NN.* LM,,,,Only Rough POS
616864,DT.* JJ.* NN.* CC.* NN.* JJ.*,,,,Only Rough POS
616865,NN.* CC.*_PM.* PR.* LM NN.* CC.*,,,,Only Rough POS
616866,CC.* RB.* PR.* DT.* VB.* CC.*,,,,Only Rough POS
616867,CC.* PR.* JJ.* CC.* NN.* DT.*,,,,Only Rough POS
616868,DT.* NN.* NN.* CC.* PR.* RB.*,,,,Only Rough POS
616869,NN.* NN.* CC.* PR.* RB.* JJ.*,,,,Only Rough POS
616870,LM RB.* RB.* CC.* VB.* CC.*,,,,Only Rough POS
616871,PR.* LM VB.* CC.* CC.* RB.*,,,,Only Rough POS
616872,RB.* CC.* DT.* NN.* PR.* RB.*,,,,Only Rough POS
616873,CC.* VB.* CC.* PR.* FW FW,,,,Only Rough POS
616874,RB.* RB.* VB.* DT.* PR.* DT.*,,,,Only Rough POS
616875,RB.* VB.* DT.* PR.* DT.* NN.*_PM.*,,,,Only Rough POS
616876,NN.* DT.* VB.* CC.* CC.* DT.*,,,,Only Rough POS
616877,VB.* CC.* FW DT.* NN.* CC.*,,,,Only Rough POS
616878,VB.* PR.* CC.* RB.* VB.* PR.*,,,,Only Rough POS
616879,PR.* LM CC.* CC.* PR.* NN.*,,,,Only Rough POS
616880,LM CC.* CC.* PR.* NN.* CC.*,,,,Only Rough POS
616881,PR.* CC.* PM.* NN.* CC.* JJ.*,,,,Only Rough POS
616882,CC.* CC.* DT.* NN.* CC.* RB.*,,,,Only Rough POS
616883,CC.* NN.* JJ.* JJ.* NN.* CC.*,,,,Only Rough POS
616884,DT.* JJ.* CC.* RB.* VB.* CC.*,,,,Only Rough POS
616885,VB.* PM.* NN.* CC.* CC.* PM.*,,,,Only Rough POS
616886,CC.* PM.* NN.* CC.* NN.* DT.*,,,,Only Rough POS
616887,NN.* LM CC.* CC.* DT.* VB.*_PM.*,,,,Only Rough POS
616888,DT.* JJ.* JJ.* NN.* CC.* PR.*,,,,Only Rough POS
616889,CC.* PR.* DT.* NN.* RB.* CC.*,,,,Only Rough POS
616890,CC.* VB.* CC.* NN.* PM.* VB.*,,,,Only Rough POS
616891,VB.* CC.* NN.* FW CC.* NN.*,,,,Only Rough POS
616892,FW CC.* NN.* NN.* NN.* NN.*,,,,Only Rough POS
616893,LM JJ.* CC.* JJ.* CC.* VB.*,,,,Only Rough POS
616894,DT.* PR.* PM.* NN.* CC.* PR.*,,,,Only Rough POS
616895,DT.* JJ.* NN.* DT.* NN.* LM,,,,Only Rough POS
616896,NN.* CC.* VB.* PM.* VB.* RB.*,,,,Only Rough POS
616897,CC.* VB.* CC.* NN.* PR.* NN.*,,,,Only Rough POS
616898,NN.* CC.* DT.* PR.* DT.* VB.*,,,,Only Rough POS
616899,DT.* VB.* NN.* LM RB.* VB.*,,,,Only Rough POS
616900,VB.* NN.* LM RB.* VB.* CC.*,,,,Only Rough POS
616901,CC.* NN.* LM RB.* CC.* DT.*,,,,Only Rough POS
616902,VB.* CC.* DT.* NN.* PR.* DT.*,,,,Only Rough POS
616903,CC.* DT.* NN.* PR.* DT.* NN.*,,,,Only Rough POS
616904,VB.* CC.* JJ.* CC.* PR.* JJ.*,,,,Only Rough POS
616905,VB.* DT.* JJ.* PM.* JJ.* CC.*,,,,Only Rough POS
616906,PR.* DT.* NN.* JJ.* CC.* JJ.*,,,,Only Rough POS
616907,PR.* CC.* DT.* NN.* CC.* CC.*,,,,Only Rough POS
616908,NN.* LM VB.* JJ.* JJ.* JJ.*,,,,Only Rough POS
616909,CC.*_PM.* NN.* VB.* CC.* NN.* CC.*,,,,Only Rough POS
616910,LM PR.* NN.* CC.* PR.* NN.*,,,,Only Rough POS
616911,CC.* NN.* DT.* PR.* NN.* RB.*,,,,Only Rough POS
616912,NN.* DT.* PR.* NN.* RB.* RB.*,,,,Only Rough POS
616913,DT.* PR.* NN.* RB.* RB.* NN.*,,,,Only Rough POS
616914,PR.* NN.* RB.* RB.* NN.* CD.*,,,,Only Rough POS
616915,JJ.* CC.* PR.* LM RB.* VB.*,,,,Only Rough POS
616916,JJ.* NN.* RB.* PM.* NN.* CC.*,,,,Only Rough POS
616917,DT.* NN.* CC.* CC.* PR.* VB.*,,,,Only Rough POS
616918,NN.* CC.* CC.* PR.* VB.* DT.*,,,,Only Rough POS
616919,PR.* VB.* DT.* NN.* CC.* RB.*,,,,Only Rough POS
616920,CC.* FW FW CC.* NN.* NN.*,,,,Only Rough POS
616921,FW FW CC.* NN.* NN.* DT.*,,,,Only Rough POS
616922,CC.* NN.* NN.* DT.* RB.* JJ.*,,,,Only Rough POS
616923,NN.* CC.* DT.* NN.*_PM.* CC.* JJ.*,,,,Only Rough POS
616924,CC.* DT.* NN.*_PM.* CC.* JJ.* CC.*,,,,Only Rough POS
616925,DT.* NN.*_PM.* CC.* JJ.* CC.* NN.*,,,,Only Rough POS
616926,DT.* NN.* NN.* CC.*_PM.* PR.* LM,,,,Only Rough POS
616927,PR.* LM JJ.* CC.* PR.* NN.*,,,,Only Rough POS
616928,VB.* RB.* RB.* NN.* CC.* DT.*,,,,Only Rough POS
616929,NN.* VB.* DT.* NN.* RB.* CC.*,,,,Only Rough POS
616930,VB.* DT.* PR.* NN.* JJ.* CC.*,,,,Only Rough POS
616931,VB.* RB.* VB.* CC.* RB.* VB.*,,,,Only Rough POS
616932,LM VB.* RB.* RB.* CC.* DT.*,,,,Only Rough POS
616933,CC.* VB.* VB.* CC.* JJ.* CC.*,,,,Only Rough POS
616934,NN.* PR.* LM RB.* RB.* VB.*,,,,Only Rough POS
616935,RB.* VB.* CC.* PR.* VB.* CC.*,,,,Only Rough POS
616936,VB.* CC.* CD.* RB.* CD.* NN.*,,,,Only Rough POS
616937,CC.* CD.* RB.* CD.* NN.* CC.*,,,,Only Rough POS
616938,PR.* RB.* CC.* DT.* VB.* CC.*,,,,Only Rough POS
616939,VB.* CC.* NN.* FW NN.* CC.*,,,,Only Rough POS
