Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
635904,NNC CCB NN.* CC.* CC.* PR.*,,,,Mixed POS
635905,NNC CCT CC.* PR.* RB.* PM.*,,,,Mixed POS
635906,CCP DT.* DTCP VBTR_VBAF LM RBF,,,,Mixed POS
635907,VBTS CC.* DT.* JJ.* CC.* NN.*,,,,Mixed POS
635908,CCB DT.* JJ.* CC.* NN.* RB.*,,,,Mixed POS
635909,DTCP JJ.* CC.* NN.* RB.* CC.*,,,,Mixed POS
635910,JJD CC.* NN.* RB.* CC.* DT.*,,,,Mixed POS
635911,NNC RBL CC.* DT.* JJ.* CC.*,,,,Mixed POS
635912,RBL CC.* DT.* JJ.* CC.* NN.*,,,,Mixed POS
635913,DTCP NN.* CC.* PR.* CC.* NN.*,,,,Mixed POS
635914,CCT CC.* NN.* CC.* NN.* CC.*,,,,Mixed POS
635915,DTC JJD_CCP NN.* CCB NN.* CC.*,,,,Mixed POS
635916,JJD_CCP NN.* CCB NN.* CC.* DT.*,,,,Mixed POS
635917,RBW_CCP RB.* CC.* JJ.* PM.* CD.*,,,,Mixed POS
635918,NNC DTP NN.* LM VBTS CCT,,,,Mixed POS
635919,JJN_CCP PM.* NN.* NN.* CC.* NN.*,,,,Mixed POS
635920,NNC CCP NN.* LM VBAF CC.*,,,,Mixed POS
635921,NNC LM VBAF CC.* JJ.* NN.*,,,,Mixed POS
635922,JJD_CCP NN.* RBW_CCP JJN PMS CD.*,,,,Mixed POS
635923,NNC RBW_CCP JJ.* PM.* CD.* CC.*,,,,Mixed POS
635924,JJN PM.* CD.* CC.* NN.* CC.*,,,,Mixed POS
635925,CCB JJ.* JJ.* CC.* NN.* CC.*,,,,Mixed POS
635926,CCP DT.* PRI_CCP NN.* CC.* VB.*,,,,Mixed POS
635927,DTC NNC CCB NN.* NN.* CC.*,,,,Mixed POS
635928,PRI CC.* JJ.* JJ.* CC.* NN.*,,,,Mixed POS
635929,CCB DT.* NN.* CC.* NN.* CC.*,,,,Mixed POS
635930,CDB NN.* CC.* DT.* NN.* DT.*,,,,Mixed POS
635931,DTC NNC CCB NN.* LM PRI,,,,Mixed POS
635932,NNC CCT CC.* NN.* LM VBTS,,,,Mixed POS
635933,NNC LM VBTS DT.* NNC LM,,,,Mixed POS
635934,DTC NNC LM JJCC JJD JJ.*,,,,Mixed POS
635935,NNC LM JJCC JJD JJ.* CCT,,,,Mixed POS
635936,CCT NN.* CC.* CD.* CC.* CD.*,,,,Mixed POS
635937,DTC JJN_CCP NN.* CCP VB.* CC.*,,,,Mixed POS
635938,NNC CCB JJ.* NN.* CC.* VB.*,,,,Mixed POS
635939,NNC CCP VB.* DT.* NNC CC.*,,,,Mixed POS
635940,VBTS DT.* NNC CCT CC.* NN.*,,,,Mixed POS
635941,PRI CC.* DT.* NN.* CC.* NN.*,,,,Mixed POS
635942,CCB DT.* NN.* CC.* NN.* LM,,,,Mixed POS
635943,NNC CCB NN.* NN.* NN.* FW,,,,Mixed POS
635944,DTC NNC CCB NN.* FW FW,,,,Mixed POS
635945,DTP NN.* NN.* NNP CCB NN.*_PM.*,,,,Mixed POS
635946,CCB NN.* CC.* NN.* JJ.* CC.*,,,,Mixed POS
635947,DTC NNC CCB NN.* LM VBAF,,,,Mixed POS
635948,NNC CCB NN.* LM VBAF CC.*,,,,Mixed POS
635949,NNP LM VBAF CC.* DT.* NN.*,,,,Mixed POS
635950,CCT DT.* NN.* CC.* JJ.* CC.*,,,,Mixed POS
635951,CCT NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
635952,NNP NN.* CCT NN.* CC.* NN.*,,,,Mixed POS
635953,NNP LM VBAF CC.* PR.* NN.*,,,,Mixed POS
635954,LM VBAF CC.* PR.* NN.* CC.*,,,,Mixed POS
635955,VBAF CC.* PR.* NN.* CC.* NN.*,,,,Mixed POS
635956,CCT PR.* NN.* CC.* NN.* CC.*,,,,Mixed POS
635957,PRI_CCP NN.* CCB NN.* CCA VB.*,,,,Mixed POS
635958,NNC CCB NN.* CC.* VB.* CC.*,,,,Mixed POS
635959,DTC CCR PM.* NN.* CC.* DT.*,,,,Mixed POS
635960,CCB DT.* NN.* CC.* NN.* LM,,,,Mixed POS
635961,CCB NN.* CC.* NN.* CC.* DT.*,,,,Mixed POS
635962,CCT JJ.* CC.* NN.* CC.* NN.*,,,,Mixed POS
635963,FW CCT VB.* DT.* NN.* CC.*,,,,Mixed POS
635964,VBTR CCB NN.* CC.* NN.* RB.*,,,,Mixed POS
635965,JJD_CCP NN.* CCB NN.* CC.* VB.*,,,,Mixed POS
635966,NNC CCB NN.* CC.* VB.* CC.*,,,,Mixed POS
635967,CCB DT.* NN.* CC.* NN.* CC.*,,,,Mixed POS
635968,FW DTC DTCP NNC RB.* CC.*,,,,Mixed POS
635969,CCT CC.* PM.* NN.* CC.* NN.*,,,,Mixed POS
635970,NNP NN.* RBR CCT DT.* NN.*,,,,Mixed POS
635971,CCT NN.* DT.* NN.* NN.* CC.*,,,,Mixed POS
635972,CCT VB.* CC.* NN.* CC.* NN.*,,,,Mixed POS
635973,DTP NN.* CC.* PR.* LM VB.*,,,,Mixed POS
635974,NNP CC.* PR.* LM VB.* CC.*,,,,Mixed POS
635975,LM VBTS CC.* DT.* JJ.* CC.*,,,,Mixed POS
635976,CCB DT.* JJ.* CC.* NN.* CC.*,,,,Mixed POS
635977,DTCP JJ.* CC.* NN.* CC.* DT.*,,,,Mixed POS
635978,CCT NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
635979,NNC CCT CC.* NN.* CC.* NN.*,,,,Mixed POS
635980,VBTS NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
635981,NNC CCT NN.* CC.* NN.* RB.*,,,,Mixed POS
635982,NNC CCB NN.* RB.* RB.* RB.*,,,,Mixed POS
635983,CCB NN.* RB.* RB.* RB.* CDB,,,,Mixed POS
635984,NNP RB.* RB.* RB.* CDB CC.*,,,,Mixed POS
635985,CCP VB.* CC.* NN.* CC.* NN.*,,,,Mixed POS
635986,CCP VB.* CC.* NN.* CC.* DT.*,,,,Mixed POS
635987,CCB DT.* JJ.* CC.* NN.* CC.*,,,,Mixed POS
635988,CCB NN.* CC.* VB.* CC.* NN.*,,,,Mixed POS
635989,NNC CCP VB.* CC.* NN.* CC.*,,,,Mixed POS
635990,CCP DT.* NN.* NN.* RB.* CCT,,,,Mixed POS
635991,LM VBOF CC.* DT.* NN.* CC.*,,,,Mixed POS
635992,VBOF CC.* DT.* NN.* CC.* NN.*,,,,Mixed POS
635993,CCB DT.* NN.* CC.* NN.* CC.*,,,,Mixed POS
635994,JJD CC.* NN.* LM VBTR CC.*,,,,Mixed POS
635995,CCB DT.* NN.* RB.* CCT DT.*,,,,Mixed POS
635996,DTCP NN.* RB.* CC.* DT.* NN.*,,,,Mixed POS
635997,NNC RBL CC.* DT.* NN.* LM,,,,Mixed POS
635998,LM CCT NN.* CC.* DT.* NN.*,,,,Mixed POS
635999,DTCP NN.* CC.* PR.* DT.* NN.*,,,,Mixed POS
636000,NNC CCB PR.* DT.* NN.* CC.*,,,,Mixed POS
636001,CCB NN.* CC.* VB.* CC.* DT.*,,,,Mixed POS
636002,NNC CCB NN.* CC.* NNP CC.*,,,,Mixed POS
636003,PRS LM VB.* CC.* PR.* NN.*,,,,Mixed POS
636004,CCB DT.* CC.* PM.* NN.* CC.*,,,,Mixed POS
636005,VBTS DT.* NN.* CC.*_PM.* RB.* PR.*,,,,Mixed POS
636006,DTC PRSP_CCP NN.* CC.* DT.* NN.*,,,,Mixed POS
636007,NNP NN.* NNP NNPA CCA DT.*,,,,Mixed POS
636008,NNC CCB NN.* CC.* NNP DT.*,,,,Mixed POS
636009,VBTS CC.* DT.* NN.* CC.* DT.*,,,,Mixed POS
636010,NNC CCB DT.* NN.* CC.* RB.*,,,,Mixed POS
636011,NNC CCP VB.* RB.* JJ.* PM.*,,,,Mixed POS
636012,CCP PR.* LM VB.* RB.* CC.*,,,,Mixed POS
636013,NNPA DTC DTCP NNC CCB NN.*,,,,Mixed POS
636014,JJD CC.* PR.* DT.* NN.* CC.*,,,,Mixed POS
636015,CCP PRO LM VB.* RB.* RB.*,,,,Mixed POS
636016,VBTR CCB NN.* CC.* NN.* CC.*,,,,Mixed POS
636017,CCB NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636018,NNC CCT NN.* CCT NNC CCB,,,,Mixed POS
636019,DTC NNC CCB NN.* CCP VB.*,,,,Mixed POS
636020,NNC CCB NN.* CC.* VB.* NN.*,,,,Mixed POS
636021,CCB NN.* NN.* LM VBTS CCB,,,,Mixed POS
636022,NNP LM VBTR CC.* NN.* CC.*,,,,Mixed POS
636023,VBTS DT.* NNC CCP VB.* DT.*,,,,Mixed POS
636024,DTC NNC CCP VB.* DT.* DT.*,,,,Mixed POS
636025,NNC CCP VB.* DT.* DT.* NN.*,,,,Mixed POS
636026,CCP VB.* DT.* DTCP NNC CCT,,,,Mixed POS
636027,NNC CCB DT.* NN.* RB.* CC.*,,,,Mixed POS
636028,CCT NN.* RB.* CC.* NN.* CC.*,,,,Mixed POS
636029,NNC RBR CC.* NN.* CC.* NN.*,,,,Mixed POS
636030,CCA PR.* RB.* NN.* CC.* VB.*,,,,Mixed POS
636031,PRI RB.* NN.* CC.* VB.* CC.*,,,,Mixed POS
636032,CCB NN.* CC.* NN.* CC.* PR.*,,,,Mixed POS
636033,CCT CC.* CC.* VB.* DT.* NN.*,,,,Mixed POS
636034,CCB JJ.* NN.* CCB NN.* CC.*,,,,Mixed POS
636035,CCA VB.* CC.* NN.* CC.* PR.*,,,,Mixed POS
636036,CCB NN.* CC.* PR.* NN.* CC.*,,,,Mixed POS
636037,VBTS CC.* NN.* NN.* CC.* NN.*,,,,Mixed POS
636038,CCB DT.* NN.* DT.* JJD_CCP NNC,,,,Mixed POS
636039,NNC DTC JJD_CCP NN.* CCB DT.*,,,,Mixed POS
636040,NNC CCB DT.* NN.* CC.* NN.*_PM.*,,,,Mixed POS
636041,DTC VBTS_CCP NN.* CCB NN.* CC.*,,,,Mixed POS
636042,NNC CCB NN.* CC.* DT.* JJ.*,,,,Mixed POS
636043,JJD CC.* NN.* LM VBTS CC.*,,,,Mixed POS
636044,CCR CC.* NN.* PRO CC.* NN.*,,,,Mixed POS
636045,VBTS CC.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636046,CCR CC.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636047,NNC CCP VB.* CC.* JJ.* CC.*,,,,Mixed POS
636048,NNP LM VBTS CC.* PRO LM,,,,Mixed POS
636049,JJD_CCP NN.* CCP VB.* DT.* NN.*,,,,Mixed POS
636050,VBTS CC.* VB.* DT.* NNC CC.*,,,,Mixed POS
636051,NNC LM DTC NNC CCB NN.*,,,,Mixed POS
636052,CCB DT.* JJD CC.* NN.* CC.*,,,,Mixed POS
636053,DTC JJD CC.* NN.* CCB FW,,,,Mixed POS
636054,LM RBF RB.* RB.* VBTR CC.*,,,,Mixed POS
636055,NNC CCA NN.* CC.* JJ.* NN.*,,,,Mixed POS
636056,CCR PM.* NN.* CC.* NN.* PM.*,,,,Mixed POS
636057,NNC CCA NN.* CC.* NN.* CC.*,,,,Mixed POS
636058,DTCP JJ.* CC.* NN.* LM VBTR,,,,Mixed POS
636059,DTC NNC CCB JJ.* CC.* NN.*,,,,Mixed POS
636060,CCT DT.* JJ.* NNC CCB NN.*,,,,Mixed POS
636061,DTCP JJ.* NN.* CCB NN.* CC.*,,,,Mixed POS
636062,CCP VB.* CC.* DT.* NN.* CC.*,,,,Mixed POS
636063,PRS LM VB.* CC.* JJ.* NN.*,,,,Mixed POS
636064,CCB DT.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636065,PMS NN.* DTP NN.* NN.* NN.*,,,,Mixed POS
636066,NNC DTP NN.* NNP NNP CCB,,,,Mixed POS
636067,NNC CCB NN.* CC.* VB.* CC.*,,,,Mixed POS
636068,NNC CCP VB.* CC.* DT.* NN.*,,,,Mixed POS
636069,CCP VB.* CC.* DT.* NN.* CC.*,,,,Mixed POS
636070,VBTR CCB DT.* NN.* CC.* NN.*,,,,Mixed POS
636071,DTCP NN.* CC.* NN.* CC.* RB.*,,,,Mixed POS
636072,NNC CCB NN.* CC.* RB.* NN.*,,,,Mixed POS
636073,LM VBTS PM.* NN.* CC.* DT.*,,,,Mixed POS
636074,VBTS PM.* NN.* CC.* DT.* NN.*,,,,Mixed POS
636075,CCB JJ.* NN.* CCT NN.* CC.*,,,,Mixed POS
636076,NNC CCT NN.* CC.* NN.* CC.*,,,,Mixed POS
636077,CCP JJ.* NN.* CC.* DT.* NN.*,,,,Mixed POS
636078,PRI_CCP JJ.* NN.* CCB NN.* CC.*,,,,Mixed POS
636079,JJD_CCP NN.* CCB NN.* CC.* VB.*,,,,Mixed POS
636080,NNC CCB NN.* CC.* VB.* PM.*,,,,Mixed POS
636081,CCB PR.* JJ.* DT.* NN.* CC.*,,,,Mixed POS
636082,NNC RBR CC.* NN.* CC.* NN.*_PM.*,,,,Mixed POS
636083,NNC CCT CC.* DT.* NN.* CC.*,,,,Mixed POS
636084,CCB NN.* CC.* NN.* CC.* VB.*,,,,Mixed POS
636085,VBAF CC.* PR.* NN.* CC.* NN.*,,,,Mixed POS
636086,CCP NN.* CC.* NN.* CC.* NN.*_PM.*,,,,Mixed POS
636087,NNC CCB VB.* CC.* DT.* NN.*,,,,Mixed POS
636088,CCB VB.* CC.* DT.* NN.* CC.*,,,,Mixed POS
636089,VBTS PM.* FW CC.* NN.* CC.*,,,,Mixed POS
636090,NNP CC.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636091,CCB NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636092,NNC CCP VB.* DT.* NN.* NN.*,,,,Mixed POS
636093,CCP VB.* DT.* NN.* NN.* NN.*_PM.*,,,,Mixed POS
636094,NNC CCP VB.* CC.* CC.* PM.*,,,,Mixed POS
636095,CCP VB.* CC.* CC.* PM.* NN.*,,,,Mixed POS
636096,CCT PR.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636097,VBTS DT.* NN.* CC.* DT.* NNC,,,,Mixed POS
636098,DTP NN.* CC.* DT.* NNC CC.*,,,,Mixed POS
636099,NNP CC.* DT.* NNC CC.* NN.*,,,,Mixed POS
636100,NNC CCP VB.* CC.* NN.* CC.*,,,,Mixed POS
636101,DTCP NN.* RB.* CC.* DT.* JJ.*,,,,Mixed POS
636102,CCT DT.* JJ.* CC.* NN.* CC.*,,,,Mixed POS
636103,DTCP JJ.* CC.* NN.* CC.* VB.*,,,,Mixed POS
636104,LM VBTS DT.* DT.* NNC LM,,,,Mixed POS
636105,NNC LM VBTR CC.* DT.* DT.*,,,,Mixed POS
636106,CCP DT.* DTCP NNC LM VBH,,,,Mixed POS
636107,DTC NNP CCB NN.* LM VBTS,,,,Mixed POS
636108,NNP LM VBTS CC.* VB.* CC.*,,,,Mixed POS
636109,LM VBTS CC.* VB.* CC.* CD.*,,,,Mixed POS
636110,VBTS CC.* VB.* CC.* CD.* NN.*,,,,Mixed POS
636111,NNC CCP NN.* CC.* CC.* DTCP,,,,Mixed POS
636112,NNP NN.* DTC PRSP_CCP JJ.* NN.*,,,,Mixed POS
636113,NNC RBW_CCP NN.* CC.* VB.* CD.*,,,,Mixed POS
636114,DTP NN.* NN.* CCT CC.* NN.*,,,,Mixed POS
636115,NNC CCB NN.* CC.* NN.* DT.*,,,,Mixed POS
636116,CCT NN.* DT.* NN.* NN.* CC.*,,,,Mixed POS
636117,NNC LM VBTS DT.* NN.* NN.*,,,,Mixed POS
636118,NNP CC.* VB.* CC.* NNC CC.*,,,,Mixed POS
636119,DTP NN.* NN.* DTC NNC CCP,,,,Mixed POS
636120,DTC NNC CCP VB.* CDB NN.*,,,,Mixed POS
636121,NNC CCP NN.* CC.* DT.* NN.*,,,,Mixed POS
636122,CCA NN.* CC.* DT.* NN.* LM,,,,Mixed POS
636123,CCT NN.* CC.* NN.* CC.* DT.*,,,,Mixed POS
636124,PMS CD.* CCB NN.* CC.* CC.*,,,,Mixed POS
636125,NNC CCT NN.* LM RBM VB.*,,,,Mixed POS
636126,VBOF DT.* NN.* DT.* NNC CCT,,,,Mixed POS
636127,PRI_CCP JJ.* CC.* JJ.* NN.* CC.*,,,,Mixed POS
636128,JJD_CCP NN.* CCT CC.* PM.* NN.*,,,,Mixed POS
636129,VBW CC.* NN.* CC.* DT.* NN.*,,,,Mixed POS
636130,CCB NN.* CC.* DT.* NN.* CC.*,,,,Mixed POS
636131,CCB NN.* CC.* NN.* LM VBTS,,,,Mixed POS
636132,CCB NN.* CC.* DT.* NNP LM,,,,Mixed POS
636133,DTC NNC LM JJN PM.* CD.*,,,,Mixed POS
636134,NNC CCT DT.* NN.* CC.* JJ.*,,,,Mixed POS
636135,CCT PR.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636136,DTC JJCS_JJD_CCP NN.* CCB NN.* CC.*,,,,Mixed POS
636137,JJCS_JJD_CCP NN.* CC.* NN.* CC.* PR.*,,,,Mixed POS
636138,DTC DTCP NNC CCP NN.* CC.*,,,,Mixed POS
636139,DTCP NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636140,NNC CCP NN.* CC.* NN.* LM,,,,Mixed POS
636141,NNP CC.* NN.* LM VBTS DT.*,,,,Mixed POS
636142,LM VBTS DT.* DT.* NNC CCP,,,,Mixed POS
636143,CCP NN.* CC.* NN.* CC.* DT.*,,,,Mixed POS
636144,CDB CC.* NN.* JJ.* CC.* NN.*,,,,Mixed POS
636145,CCP NN.* JJ.* CC.* NN.* CC.*,,,,Mixed POS
636146,JJD_CCP NN.* NNC CCB NN.* NN.*,,,,Mixed POS
636147,CCP VB.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636148,CCB CC.* DT.* JJ.* NN.* DT.*,,,,Mixed POS
636149,DTCP NN.* DT.* NNC CCB NN.*_PM.*,,,,Mixed POS
636150,RBI CC.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636151,CCB NN.* CC.* NN.* CC.* NN.*_PM.*,,,,Mixed POS
636152,NNC CCT NN.* CC.* DT.* NNC,,,,Mixed POS
636153,CCT NN.* CC.* DT.* NNC LM,,,,Mixed POS
636154,LM VBTS CC.* PR.* NN.* CC.*,,,,Mixed POS
636155,CCB NN.* CC.* NN.* CC.* NN.*_PM.*,,,,Mixed POS
636156,VBW CC.* DT.* NN.* CC.* NN.*,,,,Mixed POS
636157,DTC NNC LM VBTS CCB DT.*,,,,Mixed POS
636158,LM VBTS CC.* DT.* NN.* CC.*,,,,Mixed POS
636159,DTP NN.* NN.* CCT DT.* NN.*,,,,Mixed POS
636160,NNP NN.* CCT DT.* NN.* CC.*,,,,Mixed POS
636161,CCP DT.* JJD_CCP NNC LM VBTS,,,,Mixed POS
636162,DTC JJD_CCP NN.* LM VBTS CCT,,,,Mixed POS
636163,NNC LM VBTS CC.* PR.* CC.*,,,,Mixed POS
636164,LM VBTS CC.* PR.* CC.* NN.*,,,,Mixed POS
636165,CCT NN.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636166,NNP_CCP NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636167,LM VBTS CC.* DT.* NNC CC.*,,,,Mixed POS
636168,DTC NNC CCP NN.* DTP NN.*,,,,Mixed POS
636169,NNC CCP NN.* DT.* NN.* NN.*,,,,Mixed POS
636170,CCP NN.* DT.* NN.* NN.* LM,,,,Mixed POS
636171,NNC CCT DT.* NN.* CC.* NN.*,,,,Mixed POS
636172,NNP NN.* LM VBTS CCT PR.*,,,,Mixed POS
636173,NNP LM VBTS CC.* PR.* NN.*,,,,Mixed POS
636174,LM VBTS CC.* PR.* NN.* CC.*,,,,Mixed POS
636175,VBTS CC.* PR.* NN.* CC.* NN.*,,,,Mixed POS
636176,PRSP_CCP NN.* CC.* NN.* RB.* RB.*,,,,Mixed POS
636177,LM VBTS JJ.* NN.* CC.* DT.*,,,,Mixed POS
636178,DTP NN.* NN.* CCA DT.* PRSP_CCP,,,,Mixed POS
636179,NNP NN.* CCA DT.* PRSP_CCP NN.*,,,,Mixed POS
636180,NNP_CCP NN.* CC.* NN.* LM VBTS,,,,Mixed POS
636181,CCT NN.* LM VB.* PM.* NN.*,,,,Mixed POS
636182,LM VBTS PM.* NN.* CC.* CD.*,,,,Mixed POS
636183,VBTS PM.* NN.* CC.* CD.* CC.*,,,,Mixed POS
636184,PMS NN.* CCP CD.* CCP NN.*,,,,Mixed POS
636185,NNC VBW CC.* CC.* PM.* NN.*,,,,Mixed POS
636186,CCR PM.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636187,JJD_CCP NN.* CCB NN.* LM VBTS,,,,Mixed POS
636188,LM VBTS CC.* NN.* NN.* CC.*,,,,Mixed POS
636189,DTC NNC CCB NN.* CCP NN.*,,,,Mixed POS
636190,NNC CCB NN.* CC.* NN.* LM,,,,Mixed POS
636191,CCB NN.* CC.* NN.* LM VBTS,,,,Mixed POS
636192,NNC CCP NN.* LM VBTS PM.*,,,,Mixed POS
636193,RBI CC.* DT.* NN.* CC.* NN.*,,,,Mixed POS
636194,CCB DT.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636195,DTCP NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636196,CDB NN.* PR.* NN.* CC.* NN.*,,,,Mixed POS
636197,NNP LM VBTS CC.* JJ.* PM.*,,,,Mixed POS
636198,DTC DTCP JJD_CCP NNC CCT NN.*_PM.*,,,,Mixed POS
636199,CCB DT.* NN.* CC.* NN.* NN.*_PM.*,,,,Mixed POS
636200,VBAF DT.* DTCP NNC CCB NN.*,,,,Mixed POS
636201,RBR CC.* NN.* CC.* VB.* CC.*,,,,Mixed POS
636202,NNC CCP VB.* CC.* NN.* FW,,,,Mixed POS
636203,CCP VB.* CC.* NN.* FW NN.*,,,,Mixed POS
636204,CDB NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636205,CCP NN.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636206,CCB NN.* CCP DT.* NNC LM,,,,Mixed POS
636207,CCP DT.* NNC LM RBF VBTF,,,,Mixed POS
636208,DTC NNC LM RBF VBTF CC.*,,,,Mixed POS
636209,VBW DT.* NNC CCB DT.* NN.*,,,,Mixed POS
636210,NNP NN.* NNP NNPA CCP DT.*,,,,Mixed POS
636211,NNC PMS NN.* CC.* DT.* NN.*,,,,Mixed POS
636212,CCT CC.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636213,CCT NN.* CD.* PM.* CD.* CCT,,,,Mixed POS
636214,NNP CD.* PM.* CD.* CCT JJ.*,,,,Mixed POS
636215,NNP CC.* NN.* CC.* NN.* DT.*,,,,Mixed POS
636216,NNC CCB NN.* DT.* JJD CC.*,,,,Mixed POS
636217,CCB NN.* DT.* JJD CC.* NN.*,,,,Mixed POS
636218,NNP DT.* JJD CC.* NN.* CC.*,,,,Mixed POS
636219,CCP NN.* CC.* NN.* CC.* VB.*,,,,Mixed POS
636220,NNC CCB NN.* CC.* VB.* CC.*,,,,Mixed POS
636221,FW CCT NN.* CC.* NN.* CC.*,,,,Mixed POS
636222,NNC PMS NN.* NN.* CC.* NN.*,,,,Mixed POS
636223,PMS NN.* NN.* CCT NN.* CC.*,,,,Mixed POS
636224,NNC_CCP NN.* CCT NN.* CC.* NN.*,,,,Mixed POS
636225,NNC CCB NN.* NN.* CC.* CC.*,,,,Mixed POS
636226,VBTS CC.* DT.* NN.* NN.* LM,,,,Mixed POS
636227,DTP NN.* NN.* LM VBTS VBW,,,,Mixed POS
636228,NNP NN.* LM VBTS VBW CCB,,,,Mixed POS
636229,CCT NN.* CC.* PRO LM DT.*,,,,Mixed POS
636230,JJD_CCP NN.* CCP CD.* PMS CD.*,,,,Mixed POS
636231,NNC CCP CD.* PM.* CD.* PMS,,,,Mixed POS
636232,PRSP_CCP JJ.* CC.* NN.* NN.* CC.*,,,,Mixed POS
636233,NNC_CCP NN.* CCB NN.* CC.* NN.*,,,,Mixed POS
636234,JJD DT.* NNC CCB NN.* CC.*,,,,Mixed POS
636235,FW CCT NN.* CC.* DT.* JJ.*,,,,Mixed POS
636236,DTP NN.* NN.* CCB NN.* CC.*,,,,Mixed POS
636237,JJD CC.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636238,NNC DTC NNC CCB NN.* LM,,,,Mixed POS
636239,NNC CCT VB.* DT.* NN.* CC.*,,,,Mixed POS
636240,DTCP NN.* DT.* DTCP NNC CCT,,,,Mixed POS
636241,NNC LM VBTS RB.* CC.* DT.*,,,,Mixed POS
636242,CCT PR.* DT.* NN.* RB.* NN.*,,,,Mixed POS
636243,PRSP_CCP DT.* NN.* RB.* NN.* VB.*,,,,Mixed POS
636244,VBW VB.* CC.* NN.* CC.* NN.*,,,,Mixed POS
636245,VBOF CC.* NN.* CC.* NN.* DT.*,,,,Mixed POS
636246,NNC CCT NN.* CC.* VB.* DT.*,,,,Mixed POS
636247,NNP CC.* VB.* DT.* DT.* NN.*,,,,Mixed POS
636248,NNC CCA VB.* DT.* DT.* NN.*,,,,Mixed POS
636249,VBOF DT.* DT.* NN.* CCT DT.*,,,,Mixed POS
636250,NNC PMS CD.* CC.* RB.* NN.*,,,,Mixed POS
636251,PMS CD.* CCB RB.* NN.* JJD,,,,Mixed POS
636252,CDB CC.* RB.* NN.* JJD CC.*,,,,Mixed POS
636253,CCB RB.* NN.* JJD CC.* NN.*,,,,Mixed POS
636254,RBW NN.* JJD CC.* NN.* NN.*,,,,Mixed POS
636255,DTCP NN.* RB.* PM.* JJ.* CC.*,,,,Mixed POS
636256,VBTS CC.* NN.* NN.* CC.* VB.*,,,,Mixed POS
636257,DTC NNP NNP CCB NN.* CC.*,,,,Mixed POS
636258,NNP NN.* LM VBTS CCB DT.*,,,,Mixed POS
636259,PMS NN.* CCB NN.* CC.* DT.*,,,,Mixed POS
636260,LM VBOF DT.* DT.* NNC CCP_PMS,,,,Mixed POS
636261,DTC DTCP NNC CCP_PMS JJ.* CC.*,,,,Mixed POS
636262,CCB PR.* NN.* VB.* DT.* NN.*,,,,Mixed POS
636263,CCT NN.* CC.* NN.* CC.* NN.*_PM.*,,,,Mixed POS
636264,JJD_CCP CC.* PM.* NN.* CC.* NN.*,,,,Mixed POS
636265,CCR PM.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636266,PMS NN.* CCB NN.* CC.* DT.*,,,,Mixed POS
636267,DTC NNC LM VBTS CCB JJ.*,,,,Mixed POS
636268,CCB JJ.* NN.* CCT DT.* NN.*,,,,Mixed POS
636269,JJD_CCP NN.* CCT DT.* NN.* CC.*,,,,Mixed POS
636270,VBTS CC.* DT.* NN.* CC.* NN.*,,,,Mixed POS
636271,CCB DT.* NN.* CC.* NN.* CC.*,,,,Mixed POS
636272,DTCP NN.* CC.* NN.* CC.* DT.*,,,,Mixed POS
636273,DTCP NN.* CC.* NN.* CC.* VB.*,,,,Mixed POS
636274,DTC JJN_CCP JJ.* CC.* NN.* CC.*,,,,Mixed POS
636275,JJN_CCP JJ.* CC.* NN.* CC.* DT.*,,,,Mixed POS
636276,CCB DT.* NN.* RB.* JJN PM.*,,,,Mixed POS
636277,RBW DT.* NNC LM JJD CC.*,,,,Mixed POS
636278,CCT NN.* CC.* VB.* CC.* NN.*,,,,Mixed POS
636279,NNC CCB DT.* CC.* PM.* NN.*,,,,Mixed POS
636280,CCP RB.* NN.* CC.* PRO DT.*,,,,Mixed POS
636281,CCA DT.* DTCP NNC CCB NN.*,,,,Mixed POS
636282,DTC NNC CCB NN.* LM VBTR_VBAF,,,,Mixed POS
636283,NNC CCB NN.* LM VBTR_VBAF CC.*,,,,Mixed POS
