CC.* VB.*::CCT VBTR_VBAF_CCP::200560
CC.* JJ.* NN.* CC.* NN.* CC.* NN.*::CCT JJD_CCP NNC CCB NNC CCB NNP::729889
JJ.* NN.* CC.* NN.* CC.* NN.* CC.*::JJD_CCP NNC CCB NNC CCB NNP CCP::729890
CC.* NN.* LM PR.* JJ.* NN.* CC.*::CCB NNP LM PRI_CCP JJD_CCP NNC CCB::729891
CD.* NN.* CC.* NN.* CC.* NN.* LM::CDB NNC CCP NNC CCB NNC LM::729892
NN.* CC.* NN.* CC.* VB.* CC.* NN.*_PM.*::NNC CCB NNC CCP VBTR CCT NNC_PMP::729893
CD.* CC.* NN.* RB.* DT.* NN.* NN.*::CDB CCP NNC RBW DTP NNP NNP::729894
NN.* RB.* DT.* NN.* NN.* LM VB.*::NNC RBW DTP NNP NNP LM VBTS::729895
DT.* NN.* NN.* LM VB.* NN.* CC.*::DTP NNP NNP LM VBTS NNC CCB::729896
NN.* LM VB.* CC.* NN.* CC.* NN.*::NNP LM VBTR CCT NNC CCB NNC::729897
CC.* NN.* CC.* NN.* CC.* NN.* CC.*::CCT NNC CCB NNC CCT NNP CCA::729898
NN.* CC.* NN.* CC.* NN.* CC.* VB.*::NNC CCB NNC CCT NNP CCA VBTS::729899
CC.* JJ.* NN.* JJ.* DT.* NN.* CC.*::CCB JJD_CCP NNC JJD DTC NNC CCB::729900
RB.* CC.* NN.* CC.* NN.* CC.* NN.*::RBR CCT NNC CCB NNP CCT NNP::729901
CD.* CC.* RB.* CC.* JJ.* CC.* NN.*_PM.*::CDB CCB RBW CCT JJD CCP NNC_PMC::729902
DT.* NN.* CC.* NN.* LM VB.* DT.*::DTCP NNC CCB NNP LM VBTS DTC::729903
NN.* CC.* NN.* LM VB.* DT.* NN.*::NNC CCB NNP LM VBTS DTC NNC::729904
JJ.* CC.* DT.* NN.* PM.* NN.* CC.*::JJD CCB DTCP NNC PMS NNC CCP::729905
CC.* DT.* NN.* PM.* NN.* CC.* DT.*::CCB DTCP NNC PMS NNC CCP DTC::729906
NN.* CC.* DT.* NN.* CC.* NN.* LM::NNC CCP DTC NNC CCB NNP LM::729907
CC.* DT.* NN.* CC.* NN.* LM NN.*::CCP DTC NNC CCB NNP LM NNC::729908
NN.* CC.* NN.* CC.* NN.* CC.* DT.*::NNC CCB NNP CCB NNP CCB DTCP::729909
DT.* PR.* NN.* LM VB.* CC.* NN.*::DTC PRSP_CCP NNC LM VBTS CCB NNC::729910
NN.* DT.* NN.* NN.* NN.* CC.* NN.*::NNC DTP NNP NNP NNP CCB NNP::729911
DT.* NN.* CC.* NN.* NN.* FW NN.*::DTC NNC CCB NNP NNP FW NNP::729912
FW NN.* NN.* NN.* NN.* NN.* DT.*::FW NNP NNP NNPA NNP NNPA DTP::729913
DT.* NN.* CC.* NN.* CC.* DT.* NN.*::DTCP NNC CCB NNP CCP DTC NNC::729914
CC.* NN.* CC.* DT.* NN.* CC.* NN.*::CCB NNP CCP DTC NNC CCB NNP::729915
DT.* NN.* CC.* NN.* LM VB.* CC.*::DTC NNC CCB NNP LM VBAF CCT::729916
NN.* CC.* NN.* LM VB.* CC.* DT.*::NNC CCB NNP LM VBAF CCT DTCP::729917
CC.* NN.* LM VB.* CC.* DT.* NN.*::CCB NNP LM VBAF CCT DTCP NNC::729918
NN.* LM VB.* CC.* DT.* NN.* CC.*::NNP LM VBAF CCT DTCP NNC CCT::729919
LM VB.* CC.* DT.* NN.* CC.* NN.*::LM VBAF CCT DTCP NNC CCT NNC::729920
VB.* CC.* DT.* NN.* CC.* NN.* CC.*::VBAF CCT DTCP NNC CCT NNC CCB::729921
CC.* DT.* NN.* CC.* NN.* CC.* DT.*::CCT DTCP NNC CCT NNC CCB DTCP::729922
NN.* CC.* NN.* CC.* DT.* NN.* CC.*::NNC CCT NNC CCB DTCP NNC CCP::729923
DT.* NN.* CC.* NN.* CC.* NN.* CC.*::DTC NNC CCT NNC CCB NNP CCA::729924
NN.* CC.* FW PM.* FW CC.* NN.*::NNC CCB FW PMS FW CCP NNC::729925
CC.* FW PM.* FW CC.* NN.* CC.*::CCB FW PMS FW CCP NNC CCT::729926
FW PM.* FW CC.* NN.* CC.* NN.*::FW PMS FW CCP NNC CCT NNC::729927
PM.* FW CC.* NN.* CC.* NN.* CC.*::PMS FW CCP NNC CCT NNC CCB::729928
NN.* LM VB.* RB.* DT.* NN.* NN.*::NNC LM VBTS RBW DTC NNP NNP::729929
LM VB.* RB.* DT.* NN.* NN.* LM::LM VBTS RBW DTC NNP NNP LM::729930
VB.* RB.* DT.* NN.* NN.* LM VB.*::VBTS RBW DTC NNP NNP LM VBTS::729931
LM VB.* CC.* NN.* CC.* DT.* NN.*::LM VBTR CCT NNC CCB DTCP NNC::729932
CC.* NN.* CC.* NN.* LM VB.* CC.*::CCB NNP CCB NNP LM VBTS CCP::729933
NN.* CC.* NN.* LM VB.* CC.* DT.*::NNP CCB NNP LM VBTS CCP DTC::729934
DT.* DT.* NN.* CC.* NN.* RB.* LM::DTC DTCP NNC CCB NNC RBI LM::729935
DT.* NN.* CC.* NN.* RB.* LM VB.*::DTCP NNC CCB NNC RBI LM VBTR::729936
NN.* CC.* NN.* CC.* NN.* CC.* CC.*::NNC CCT NNC CCB NNP CCA CCB::729937
CC.* NN.* CC.* NN.* CC.* CC.* DT.*::CCT NNC CCB NNP CCA CCB DTCP::729938
NN.* CC.* NN.* CC.* CC.* DT.* JJ.*::NNC CCB NNP CCA CCB DTCP JJD_CCP::729939
DT.* NN.* PM.* NN.* CC.* VB.* CC.*::DTCP NNC PMS NNC CCP VBTR CCT::729940
JJ.* NN.* CC.* DT.* NN.* CC.* DT.*::JJD_CCP NNC CCT DTCP NNC CCA DTCP::729941
DT.* DT.* NN.* PM.* NN.* CC.* VB.*::DTC DTCP NNC PMS NNC CCP VBTR::729942
CC.* DT.* DT.* VB.* PM.* NN.* CC.*::CCP DTC DTCP VBH PMS NNC CCB::729943
VB.* CC.* NN.* CC.* DT.* NN.* CC.*::VBAF CCB NNC CCB DTCP NNC CCT::729944
CC.* NN.* CC.* DT.* NN.* CC.* DT.*::CCB NNC CCB DTCP NNC CCT DTCP::729945
NN.* CC.* NN.* CC.* NN.* CC.* DT.*::NNC CCT NNC CCB NNC CCB DTCP::729946
NN.* CC.* NN.* CC.* DT.* NN.* CC.*::NNC CCB NNC CCB DTCP NNC CCA::729947
DT.* DT.* NN.* VB.* NN.* CC.* NN.*::DTC DTCP NNC_CCP VBH NNC CCT NNC::729948
DT.* NN.* VB.* NN.* CC.* NN.* CC.*::DTCP NNC_CCP VBH NNC CCT NNC CCA::729949
DT.* JJ.* CC.* DT.* JJ.* PM.* NN.*::DTC JJD CCP DTCP JJD PMS NNC::729950
CC.* VB.* CC.* VB.* CC.* CD.* CC.*::CCA VBTS CCP VBTF CCB CDB CCP::729951
DT.* NN.* CC.* NN.* CC.* NN.* CC.*::DTC NNC CCB NNC CCB NNP CCA::729952
NN.* CC.* NN.* CC.* NN.* CC.* NN.*::NNC CCB NNC CCB NNP CCA NNP::729953
NN.* NN.* NN.* CC.* DT.* NN.* CC.*::NNP NNP NNP CCA DTC NNC CCB::729954
NN.* CC.* JJ.* CC.* NN.* DT.* NN.*::NNP CCT JJD CCB NNC DTP NNP::729955
CC.* JJ.* CC.* NN.* DT.* NN.* NN.*_PM.*::CCT JJD CCB NNC DTP NNP NNP_PMP::729956
CC.* NN.* NN.* CC.* NN.* LM VB.*::CCT NNP NNP CCB NNP LM VBTS::729957
NN.* NN.* CC.* NN.* LM VB.* CC.*::NNP NNP CCB NNP LM VBTS CCP::729958
NN.* CC.* DT.* NN.* CC.* VB.* CD.*::NNC CCB DTCP NNP CCP VBH CDB::729959
CC.* DT.* JJ.* CC.* NN.* CC.* NN.*::CCT DTCP JJD CCP NNC CCB NNP::729960
NN.* CC.* NN.* CC.* CD.* CC.* NN.*_PM.*::NNC CCB NNC CCB CDB CCP NNC_PMP::729961
PR.* LM VB.* CC.* NN.* CC.* NN.*::PRO LM VBAF CCT NNC CCB NNC::729962
LM VB.* CC.* NN.* CC.* NN.* CC.*::LM VBAF CCT NNC CCB NNC CCT::729963
CC.* NN.* CC.* DT.* NN.* NN.* RB.*::CCB NNP CCP DTP NNP NNP RBW::729964
NN.* LM VB.* RB.* CC.* NN.* CC.*::NNC LM VBTS RBI CCT NNC CCB::729965
CC.* JJ.* NN.* DT.* PR.* NN.* CC.*::CCB JJD_CCP NNC DTC PRSP_CCP NNC CCT::729966
JJ.* NN.* DT.* PR.* NN.* CC.* NN.*::JJD_CCP NNC DTC PRSP_CCP NNC CCT NNC::729967
VB.* DT.* NN.* NN.* CC.* NN.* CC.*::VBTS DTP NNP NNP CCB NNP CCB::729968
NN.* CC.* DT.* VB.* CC.* NN.* CC.*::NNC CCB DTCP VBTR CCB NNC CCT::729969
NN.* CC.* NN.* CC.* VB.* CC.* JJ.*::NNC CCB NNC CCP VBTF CCT JJD::729970
PR.* CD.* NN.* NN.* CC.* NN.* DT.*::PRI_CCP CDB NNC_CCP NNC CCP NNC DTC::729971
NN.* NN.* CC.* NN.* DT.* VB.* RB.*::NNC_CCP NNC CCP NNC DTC VBTS RBI::729972
DT.* JJ.* NN.* CC.* NN.* CC.* NN.*::DTC JJN_CCP NNC CCT NNC CCB NNC::729973
DT.* NN.* NN.* LM VB.* CC.* JJ.*::DTP NNP NNP LM VBTS CCB JJD::729974
FW NN.* CC.* NN.* CC.* NN.* CC.*::FW NNC CCT NNC CCB NNC CCT::729975
CC.* NN.* FW NN.* NN.* CC.* NN.*::CCT NNP FW NNP NNP CCB NNP::729976
NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*::NNC CCT NNC CCB NNP CCA NNP_PMP::729977
CC.* DT.* DT.* NN.* CC.* NN.* LM::CCT DTC DTCP NNC CCB NNP LM::729978
DT.* NN.* LM VB.* PM.* NN.* CC.*_PM.*::DTC NNP LM VBTS PMS NNC CCP_PMS::729979
CC.* CD.* CC.* NN.* CC.* JJ.* CC.*::CCT CDB CCP NNC CCT JJD CCP::729980
DT.* NN.* CC.* NN.* CC.* NN.* CC.*::DTC NNC CCB NNP CCB NNP CCA::729981
CC.* JJ.* CC.* CC.* PM.* NN.* CC.*::CCT JJD CCP CCR PMS NNC CCB::729982
NN.* JJ.* CC.* NN.* CC.* NN.* CC.*::NNC_CCP JJD CCT NNC CCB NNP CCA::729983
JJ.* CC.* NN.* CC.* NN.* CC.* NN.*::JJD CCT NNC CCB NNP CCA NNP::729984
NN.* LM VB.* CC.* VB.* DT.* NN.*::NNP LM VBTS CCP VBOF DTC NNC::729985
LM VB.* CC.* VB.* DT.* NN.* CC.*::LM VBTS CCP VBOF DTC NNC CCT::729986
CC.* NN.* CC.* NN.* CC.* NN.* CC.*::CCT NNC CCT NNC CCB NNP CCP::729987
NN.* CC.* VB.* DT.* NN.* NN.* LM::NNP CCP VBTR DTP NNP NNP LM::729988
CC.* VB.* DT.* NN.* NN.* LM VB.*::CCP VBTR DTP NNP NNP LM VBTS::729989
NN.* NN.* LM VB.* CC.* DT.* NN.*::NNP NNP LM VBTS CCP DTP NNP::729990
NN.* LM VB.* CC.* DT.* NN.* LM::NNP LM VBTS CCP DTP NNP LM::729991
LM VB.* JJ.* CC.* NN.* CC.* NN.*::LM VBH JJD CCP NNC CCT NNC::729992
PR.*_PM.* NN.* PR.* NN.* CC.* NN.* CC.*::PRI_PMS NNCA PRI_CCP NNC CCB NNC CCT::729993
DT.* NN.* LM VB.* CC.* NN.* CC.*::DTP NNP LM VBTS CCT NNC CCB::729994
DT.* DT.* NN.* CC.* VB.* NN.* CC.*::DTC DTCP NNC CCP VBH NNC CCT::729995
DT.* PR.* CC.* DT.* NN.* LM VB.*::DTC PRI CCB DTCP NNC LM VBTF::729996
VB.* NN.* CC.* NN.* NN.* CC.* NN.*::VBTS NNC CCT NNP NNP CCP NNP::729997
NN.* CC.* NN.* NN.* LM VB.* CC.*::NNP CCP NNP NNP LM VBTS CCT::729998
CC.* NN.* NN.* LM VB.* CC.* NN.*::CCP NNP NNP LM VBTS CCT NNC::729999
NN.* NN.* LM VB.* CC.* NN.* CC.*::NNP NNP LM VBTS CCT NNC CCT::730000
NN.* CC.* NN.* CC.* RB.* NN.* NN.*_PM.*::NNC CCT NNC CCP RBL NNP NNP_PMC::730001
VB.* CC.* NN.* CC.* NN.* CC.* NN.*::VBTS CCT NNC CCB NNC CCB NNP::730002
PR.* RB.* DT.* NN.* PM.* JJ.* NN.*::PRS RBI DTC NNC PMS JJD_CCP NNC::730003
RB.* DT.* NN.* PM.* JJ.* NN.* CC.*::RBI DTC NNC PMS JJD_CCP NNC CCP::730004
PM.*_ DT.* NN.* CC.* NN.* LM VB.*::PMS_ DTC NNC CCB NNP LM VBTS::730005
DT.* NN.* CC.* NN.* LM VB.* CC.*::DTC NNC CCB NNP LM VBTS CCP::730006
VB.* DT.* NN.* CC.* DT.* DT.* NN.*::VBTS DTP NNP CCP DTC DTCP NNC::730007
DT.* NN.* CC.* DT.* DT.* NN.* CC.*::DTP NNP CCP DTC DTCP NNC CCB::730008
CC.* DT.* DT.* NN.* CC.* NN.* CC.*::CCP DTC DTCP NNC CCB NNC CCT::730009
DT.* DT.* NN.* CC.* NN.* CC.* NN.*::DTC DTCP NNC CCB NNC CCT NNP::730010
CC.* VB.* CC.* NN.* CC.* NN.* CC.*::CCP VBAF CCT NNC CCB NNP CCB::730011
NN.* NN.* LM VB.* RB.* NN.* CD.*::NNP NNP LM VBTS RBW_CCP NNP CDB::730012
NN.* CC.* NN.* CC.* CC.* PM.* NN.*::NNC CCT NNC CCB CCR PMS NNC::730013
NN.* NN.* DT.* NN.* LM VB.* CC.*::NNP NNP DTC NNC LM VBTS CCB::730014
RB.* PR.* DT.* JJ.* NN.* CC.* DT.*::RBF PRO DTC JJN_CCP NNC CCP DTC::730015
PR.* DT.* JJ.* NN.* CC.* DT.* DT.*::PRO DTC JJN_CCP NNC CCP DTC DTCP::730016
NN.* CC.* DT.* DT.* NN.* LM VB.*::NNC CCP DTC DTCP NNC LM VBTF::730017
CC.* DT.* DT.* NN.* LM VB.* CC.*::CCP DTC DTCP NNC LM VBTF CCB::730018
DT.* DT.* NN.* LM VB.* CC.* NN.*::DTC DTCP NNC LM VBTF CCB NNC::730019
PR.* NN.* CC.* CC.* PM.* NN.* CC.*::PRI_CCP NNC CCB CCR PMS NNC CCB::730020
VB.* CC.* DT.* NN.* CC.* PR.* LM::VBTS CCB DTCP NNC CCP PRP LM::730021
DT.* DT.* NN.* LM VB.* CC.* DT.*::DTC DTCP NNC LM VBTS CCP DTC::730022
NN.* CC.* DT.* DT.* NN.* LM VB.*::NNP CCP DTC DTCP NNC LM VBTS::730023
VB.* CC.* NN.* NN.* CC.* RB.* PR.*::VBTS CCB NNP NNP CCP RBF PRO::730024
NN.* CC.* DT.* NN.* CC.* DT.* NN.*::NNC CCB DTCP NNC CCP DTP NNP::730025
NN.* CC.* NN.* LM VB.* CC.* NN.*::NNP CCT NNP LM VBTS CCB NNC::730026
CC.* NN.* LM VB.* CC.* NN.* CC.*::CCT NNP LM VBTS CCB NNC CCT::730027
NN.* LM VB.* CC.* NN.* CC.* DT.*::NNP LM VBTS CCB NNC CCT DTCP::730028
LM VB.* CC.* NN.* CC.* DT.* NN.*::LM VBTS CCB NNC CCT DTCP NNC::730029
CC.* VB.* CC.* DT.* DT.* NN.* CC.*::CCP VBTR CCP DTC DTCP NNC CCB::730030
DT.* NN.* CC.* NN.* LM VB.* CC.*::DTC NNP CCB NNP LM VBAF CCB::730031
NN.* LM VB.* CC.* JJ.* CC.* NN.*::NNP LM VBAF CCB JJD CCP NNC::730032
VB.* CC.* JJ.* CC.* NN.* NN.* CC.*::VBAF CCB JJD CCP NNC NNC CCT::730033
DT.* NN.* LM VB.* CC.* NN.* CC.*::DTC NNC LM VBAF CCB NNC CCT::730034
JJ.* CC.* NN.* CC.* CC.* DT.* NN.*_PM.*::JJD CCP NNC CCT CCT DTCP NNC_PMP::730035
NN.* CC.* NN.* NN.* CC.* NN.* CC.*::NNC CCB NNP NNP CCP NNC CCB::730036
NN.* CC.* VB.* CC.* NN.* CC.* NN.*::NNC CCP VBTS CCB NNP CCB NNP::730037
CC.* NN.* LM VB.* CC.* NN.* CC.*::CCB NNP LM VBTS CCB NNC CCB::730038
DT.* DT.* NN.* LM VB.* CC.* NN.*::DTC DTCP NNC LM VBTS CCB NNC::730039
VB.* CC.* NN.* CC.* NN.* CC.* DT.*::VBTS CCB NNC CCT NNC CCB DTCP::730040
NN.* CC.* NN.* CC.* DT.* JJ.* NN.*::NNC CCT NNC CCB DTCP JJD_CCP NNC::730041
LM VB.* CC.* NN.* CC.* CC.* NN.*::LM VBTS CCB NNC CCT CCT NNC::730042
CC.* CC.* NN.* CC.* NN.* CC.* NN.*::CCT CCT NNC CCB NNC CCB NNP::730043
CC.* NN.* CC.* NN.* CC.* NN.* CC.*::CCT NNC CCB NNC CCB NNP CCA::730044
CC.* NN.* CC.* NN.* CC.* CC.* NN.*::CCB NNC CCT NNC CCR CCT NNC::730045
NN.* CC.* NN.* CC.* JJ.* CC.* NN.*_PM.*::NNC CCT NNC CCB JJN CCP NNC_PMP::730046
LM VB.* CC.* NN.* CC.* NN.* CC.*::LM VBTS CCT NNC CCB NNC CCB::730047
VB.* CC.* NN.* CC.* NN.* LM CD.*::VBS CCB NNC CCB NNC LM CDB::730048
NN.* CC.* DT.* CC.* PM.* NN.* LM::NNP CCP DTC CCR PMS NNC LM::730049
CC.* DT.* CC.* PM.* NN.* LM RB.*::CCP DTC CCR PMS NNC LM RBF::730050
DT.* CC.* PM.* NN.* LM RB.* VB.*::DTC CCR PMS NNC LM RBF VBTR::730051
NN.* NN.* CC.* DT.* NN.* NN.* LM::NNP_CCP NNP CCP DTP NNP NNP LM::730052
VB.* CC.* DT.* NN.* CC.* DT.* NN.*::VBTS CCP DTC NNC CCB DTCP NNC::730053
DT.* NN.* CC.* DT.* NN.* LM JJ.*::DTCP NNC CCP DTC NNP LM JJD::730054
NN.* CC.* DT.* NN.* LM JJ.* CC.*::NNC CCP DTC NNP LM JJD CCP::730055
CC.* NN.* CC.* NN.* CC.* VB.* CC.*::CCT NNC CCB NNC CCP VBTS CCT::730056
NN.* CC.* NN.* CC.* VB.* CC.* NN.*::NNC CCB NNC CCP VBTS CCT NNC::730057
NN.* CC.* DT.* NN.* NN.* FW PM.*::NNP CCP DTP NNP NNP FW PMS::730058
CC.* DT.* NN.* NN.* FW PM.* NN.*::CCP DTP NNP NNP FW PMS NNP::730059
NN.* LM RB.* VB.* CC.* VB.* JJ.*::NNC LM RBW_CCP VBTS CCP VBH JJD::730060
VB.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*::VBW CCT NNC CCB NNC CCB NNC_PMP::730061
NN.* LM VB.* CC.* DT.* NN.* CC.*::NNC LM VBTS CCT DTCP NNC CCP::730062
CC.* NN.* CC.* NN.* CC.* JJ.* CC.*::CCP NNC CCB NNC CCT JJD CCB::730063
NN.* CC.* NN.* CC.* JJ.* CC.* DT.*::NNC CCB NNC CCT JJD CCB DTCP::730064
NN.* NN.* CC.* DT.* NN.* NN.* CC.*::NNC_CCP NNC CCP DTP NNP NNP CCT::730065
NN.* CC.* DT.* NN.* NN.* CC.* CC.*::NNC CCP DTP NNP NNP CCT CCT::730066
NN.* DT.* VB.* CC.* JJ.* PR.* RB.*::NNC DTC VBTS CCA JJN_CCP PRI RBI::730067
DT.* VB.* CC.* JJ.* PR.* RB.* DT.*::DTC VBTS CCA JJN_CCP PRI RBI DTC::730068
PM.* NN.* PM.* NN.* CC.* NN.* CC.*::PMS NNC_CCP PMS NNC CCP NNC CCA::730069
PM.* NN.* CC.* NN.* CC.* DT.* PR.*::PMS NNC CCP NNC CCA DTC PRSP_CCP::730070
NN.* CC.* NN.* CC.* DT.* PR.* CD.*::NNC CCP NNC CCA DTC PRSP_CCP CDB::730071
JJ.* CC.* NN.* DT.* NN.* NN.* LM::JJD CCP NNC DTC NNP NNP LM::730072
NN.* NN.* CC.* NN.* LM VB.* CC.*::NNP NNP CCB NNP LM VBTS CCB::730073
NN.* CC.* NN.* LM VB.* CC.* PR.*::NNP CCB NNP LM VBTS CCB PRSP_CCP::730074
PR.* DT.* JJ.* NN.* CC.* DT.* NN.*::PRO DTC JJN_CCP NNC CCP DTC NNPA::730075
NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*::NNC CCT NNC CCB NNC CCB NNP_PMP::730076
DT.* DT.* JJ.* PM.* NN.* LM VB.*::DTC DTCP JJD PMS NNP LM VBTF::730077
DT.* JJ.* PM.* NN.* LM VB.* CC.*::DTCP JJD PMS NNP LM VBTF CCT::730078
JJ.* PM.* NN.* LM VB.* CC.* NN.*::JJD PMS NNP LM VBTF CCT NNC::730079
PM.* NN.* LM VB.* CC.* NN.* CC.*::PMS NNP LM VBTF CCT NNC CCB::730080
NN.* LM VB.* PM.* NN.* CC.* DT.*::NNP LM VBTS PMS NNC CCP DTC::730081
CC.* NN.* CC.* NN.* DT.* VB.* CC.*::CCT NNC CCB NNP DTC VBAF CCT::730082
JJ.* NN.* CC.* VB.* CC.* VB.* DT.*::JJD_CCP NNC CCP VBTS CCT VBOF DTC::730083
DT.* DT.* NN.* CC.* DT.* NN.* JJ.*::DTC DTCP NNC CCB DTCP NNC_CCP JJD::730084
DT.* NN.* CC.* DT.* NN.* JJ.* CC.*::DTCP NNC CCB DTCP NNC_CCP JJD CCT::730085
DT.* CC.* PM.* VB.* DT.* NN.* LM::DTC CCR PMS VBTS DTP NNP LM::730086
CC.* PM.* VB.* DT.* NN.* LM VB.*::CCR PMS VBTS DTP NNP LM VBTR::730087
PM.* VB.* DT.* NN.* LM VB.* CC.*::PMS VBTS DTP NNP LM VBTR CCT::730088
DT.* PR.* CC.* PR.* NN.* CC.* NN.*::DTC PRI CCB PRSP_CCP NNC CCT NNP::730089
CC.* NN.* CC.* NN.* CC.* JJ.* NN.*::CCT NNC CCB NNC CCT JJD_CCP NNC::730090
NN.* CC.* DT.* NN.* CC.* PR.* NN.*::NNC CCB DTCP NNC CCT PRSP_CCP NNC::730091
CD.* NN.* NN.* NN.* CD.* NN.* NN.*::CDB NNC_CCP NNC NNPA CDB NNC_CCP NNC::730092
NN.* NN.* NN.* CD.* NN.* NN.* NN.*::NNC_CCP NNC NNPA CDB NNC_CCP NNC NNPA::730093
NN.* NN.* RB.* CC.* NN.* CC.* NN.*::NNP NNP RBL CCT NNP CCB NNP::730094
DT.* JJ.* DT.* NN.* CC.* NN.* CC.*::DTC JJD_CCP DTCP NNC CCT NNC CCB::730095
CC.* NN.* CC.* DT.* NN.* NN.* CC.*::CCB NNP CCP DTP NNP NNP CCP::730096
CC.* VB.* CC.* NN.* CC.* PR.* NN.*::CCP VBTR CCT NNC CCB PRI_CCP NNC_CCP::730097
NN.* CC.* PR.* NN.* NN.* CC.* VB.*::NNC CCB PRI_CCP NNC_CCP NNC CCP VBTR::730098
CC.* DT.* NN.* NN.* DT.* NN.* DT.*::CCP DTP NNP NNP DTC NNC DTP::730099
DT.* NN.* NN.* DT.* NN.* DT.* NN.*::DTP NNP NNP DTC NNC DTP NNP::730100
NN.* NN.* DT.* NN.* DT.* NN.* CC.*::NNP NNP DTC NNC DTP NNP CCT::730101
NN.* CC.* NN.* CC.* DT.* NN.* NN.*_PM.*::NNP CCB NNP CCP DTP NNP NNP_PMC::730102
LM VB.* CC.* DT.* NN.* CC.* NN.*::LM VBTS CCP DTC NNC CCT NNC::730103
DT.* CD.* PM.* NN.* PM.* NN.* CC.*::DTC CDB PMS NNC_CCP PMS NNC CCP::730104
CD.* PM.* NN.* PM.* NN.* CC.* JJ.*::CDB PMS NNC_CCP PMS NNC CCP JJD::730105
PM.* NN.* PM.* NN.* CC.* JJ.* CC.*::PMS NNC_CCP PMS NNC CCP JJD CCP::730106
JJ.* CC.* NN.* CC.* DT.* NN.* NN.*::JJD CCP NNC CCP DTP NNP NNP::730107
CC.* NN.* CC.* NN.* CC.* NN.* NN.*_PM.*::CCT NNC CCB NNC CCB NNP NNP_PMP::730108
PR.* NN.* DT.* NN.* NN.* CC.* NN.*::PRSP_CCP NNC DTP NNP NNP CCT NNC::730109
DT.* NN.* NN.* CC.* NN.* CC.* NN.*::DTP NNP NNP CCT NNC CCB NNP::730110
NN.* NN.* CC.* NN.* NN.* LM VB.*::NNP NNP CCB NNP NNP LM VBTS::730111
NN.* CC.* NN.* NN.* LM VB.* CC.*::NNP CCB NNP NNP LM VBTS CCP::730112
VB.* DT.* DT.* NN.* CC.* VB.* CC.*::VBTR DTC DTCP NNC CCP VBAF CCT::730113
DT.* DT.* NN.* CC.* VB.* CC.* NN.*::DTC DTCP NNC CCP VBAF CCT NNC::730114
DT.* DT.* NN.* VB.* JJ.* CC.* NN.*::DTC DTCP NNC_CCP VBH JJD CCP NNC::730115
CC.* DT.* NN.* CC.* NN.* CC.* NN.*::CCT DTCP NNC CCT NNC CCB NNC::730116
DT.* NN.* CC.* NN.* CC.* NN.* CC.*::DTCP NNC CCT NNC CCB NNC CCA::730117
NN.* CC.* NN.* CC.* NN.* CC.* NN.*::NNC CCB NNC CCB NNP CCP NNP::730118
JJ.* CC.* NN.* CC.* VB.* CC.* NN.*::JJD CCP NNC CCP VBTR CCB NNC::730119
CC.* NN.* CC.* VB.* CC.* NN.* CC.*::CCP NNC CCP VBTR CCB NNC CCB::730120
CC.* PM.* NN.* CC.* NN.* NN.* NN.*::CCR PMS NNC CCT NNP NNP NNP::730121
VB.* CC.* DT.* DT.* NN.* LM VB.*::VBTS CCP DTC DTCP NNC LM VBTS::730122
CC.* DT.* DT.* NN.* LM VB.* CC.*::CCP DTC DTCP NNC LM VBTS CCB::730123
LM VB.* CC.* VB.* PM.* VB.* CC.*::LM VBTS CCB VBAF PMS VBAF CCP::730124
VB.* CC.* VB.* PM.* VB.* CC.* CD.*::VBTS CCB VBAF PMS VBAF CCP CDB::730125
CC.* CD.* NN.* JJ.* JJ.* JJ.* CC.*::CCP CDB NNC JJCC JJD JJC CCT::730126
NN.* CC.* NN.* CC.* NN.* CC.* NN.*::NNC CCP NNC CCT NNC CCB NNC::730127
CC.* NN.* CC.* NN.* CC.* NN.* CC.*::CCP NNC CCT NNC CCB NNC CCT::730128
CC.* NN.* CC.* NN.* CC.* DT.* NN.*::CCT NNC CCB NNC CCT DTCP NNC_CCP::730129
NN.* CC.* CC.* NN.* CC.* NN.* CC.*::NNC CCT CCT NNC CCB NNC CCA::730130
CC.* NN.* CC.* NN.* CC.* DT.* NN.*::CCT NNC CCA NNC CCB DTCP NNC::730131
DT.* NN.* CC.* NN.* CC.* VB.* DT.*::DTCP NNC CCB NNC CCA VBOF DTC::730132
CC.* JJ.* NN.* CC.* CC.* NN.* CC.*::CCB JJD_CCP NNC CCT CCT NNC CCB::730133
JJ.* NN.* CC.* CC.* NN.* CC.* NN.*::JJD_CCP NNC CCT CCT NNC CCB NNC::730134
CC.* NN.* CC.* JJ.* NN.* CC.* NN.*::CCT NNC CCB JJD_CCP NNC CCT NNC::730135
NN.* CC.* JJ.* NN.* CC.* NN.* CC.*::NNC CCB JJD_CCP NNC CCT NNC CCT::730136
JJ.* NN.* CC.* NN.* CC.* PR.* NN.*::JJD_CCP NNC CCT NNC CCT PRI_CCP NNC::730137
JJ.* DT.* NN.* LM VB.* CC.* CD.*::JJD_CCP DTCP NNC LM VBAF CCT CDB::730138
NN.* NN.* CC.* NN.* LM VB.* CC.*::NNP NNP CCB NNP LM VBAF CCT::730139
NN.* CC.* NN.* CC.* NN.* CD.* CC.*::NNC CCT NNC CCB NNP CDB CCA::730140
